Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
58,287,3,Doctor,High,High,1,Very High,5,17,Excellent,Very High,80,3,1,2,Bad,6,1,269,Y,2,Non-Travel,Human Resources,Human Resources,Female,Sales Representative,Married,Yes,11818,No
48,1209,7,Master,Medium,Low,1,High,7,12,Outstanding,Medium,80,3,19,6,Good,13,1,270,Y,2,Travel_Frequently,Human Resources,Life Sciences,Male,Healthcare Representative,Single,Yes,2014,No
31,151,11,Master,Very High,High,3,Low,2,19,Outstanding,Very High,80,0,3,0,Bad,0,1,271,Y,2,Non-Travel,Human Resources,Medical,Female,Sales Representative,Single,No,2196,No
40,210,18,Bachelor,Very High,High,4,Medium,9,24,Excellent,Low,80,0,10,1,Good,7,1,272,Y,2,Travel_Frequently,Human Resources,Other,Female,Human Resources,Single,No,3086,No
24,976,12,Master,Low,Very High,5,High,7,14,Outstanding,High,80,2,17,0,Better,12,1,273,Y,2,Travel_Rarely,Sales,Other,Male,Research Director,Divorced,No,5107,Yes
37,1166,6,Doctor,High,Low,4,Medium,7,23,Good,Very High,80,3,12,2,Better,6,1,274,Y,2,Non-Travel,Research & Development,Human Resources,Female,Manager,Single,No,3324,No
35,310,5,Master,Medium,Low,2,Medium,4,19,Good,Low,80,1,24,2,Bad,11,1,275,Y,2,Non-Travel,Human Resources,Human Resources,Male,Manufacturing Director,Divorced,Yes,6030,Yes
29,1323,26,Doctor,High,Medium,5,Medium,7,25,Excellent,Low,80,0,4,1,Good,5,1,276,Y,2,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Single,No,2053,No
32,957,1,College,Very High,Medium,4,High,5,23,Good,Very High,80,3,9,6,Bad,8,1,277,Y,2,Non-Travel,Research & Development,Medical,Female,Manager,Married,Yes,2000,No
31,726,12,Doctor,High,Very High,3,Low,4,12,Excellent,Low,80,2,9,4,Good,9,1,278,Y,2,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Married,No,2000,No
26,1149,27,Below College,Medium,High,2,Medium,8,25,Good,Low,80,1,15,4,Good,3,1,279,Y,2,Non-Travel,Human Resources,Technical Degree,Male,Manager,Divorced,No,2000,No
29,398,26,Below College,High,Medium,2,Low,6,22,Excellent,Very High,80,2,21,1,Good,18,1,280,Y,2,Non-Travel,Sales,Technical Degree,Male,Manager,Married,No,3204,No
24,1200,11,Below College,Medium,Medium,2,Low,7,20,Excellent,Low,80,0,11,4,Better,10,1,281,Y,2,Travel_Frequently,Sales,Medical,Male,Manufacturing Director,Divorced,No,3747,No
44,1023,4,Bachelor,Very High,Low,5,Very High,0,22,Excellent,Medium,80,3,9,3,Good,14,1,282,Y,2,Non-Travel,Sales,Marketing,Female,Research Scientist,Divorced,No,2921,No
28,236,27,Bachelor,Very High,Low,1,High,1,14,Good,Medium,80,3,0,4,Better,13,1,283,Y,2,Travel_Frequently,Sales,Life Sciences,Male,Human Resources,Married,Yes,7608,Yes
26,1143,18,Bachelor,Very High,Medium,5,High,7,15,Excellent,High,80,3,11,4,Good,8,1,284,Y,2,Travel_Frequently,Human Resources,Medical,Female,Research Scientist,Divorced,No,7570,No
44,539,4,Doctor,Low,Low,4,Very High,8,12,Excellent,Low,80,3,5,4,Better,15,1,285,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Laboratory Technician,Married,No,3662,No
40,310,17,Bachelor,Very High,Very High,1,Very High,3,20,Outstanding,High,80,1,15,3,Best,8,1,286,Y,2,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,Single,No,2000,No
44,851,2,College,High,Medium,4,Low,9,11,Excellent,Medium,80,1,7,6,Better,2,1,287,Y,2,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,Single,No,3083,No
45,534,29,Below College,Low,Low,1,Medium,9,17,Low,Medium,80,2,9,4,Better,7,1,288,Y,2,Non-Travel,Research & Development,Human Resources,Female,Sales Executive,Married,Yes,3000,Yes
54,879,24,Doctor,Very High,Very High,5,High,8,20,Outstanding,Medium,80,1,0,5,Bad,0,1,289,Y,2,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Married,No,2857,No
35,1330,22,Below College,High,Low,2,Medium,3,11,Low,Low,80,0,0,3,Good,0,1,290,Y,2,Travel_Rarely,Research & Development,Human Resources,Male,Sales Executive,Married,Yes,2755,No
23,538,2,Bachelor,High,Low,3,Medium,9,21,Excellent,Low,80,0,25,1,Best,1,1,291,Y,2,Travel_Rarely,Human Resources,Medical,Female,Healthcare Representative,Married,No,2866,No
39,765,12,Doctor,High,Low,2,Very High,9,21,Low,Medium,80,3,12,0,Bad,7,1,292,Y,2,Travel_Frequently,Research & Development,Human Resources,Female,Sales Representative,Single,Yes,3533,No
30,1165,6,Master,Medium,Medium,5,Medium,9,18,Excellent,High,80,0,14,1,Good,13,1,293,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Laboratory Technician,Divorced,Yes,2911,No
28,510,10,College,Low,High,1,Low,8,13,Excellent,High,80,2,3,0,Best,1,1,294,Y,2,Non-Travel,Human Resources,Medical,Male,Human Resources,Divorced,Yes,5020,No
37,905,25,Bachelor,High,Low,2,Very High,6,24,Excellent,Very High,80,1,18,1,Best,13,1,295,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Research Director,Single,Yes,5400,No
44,709,23,Bachelor,Medium,Very High,5,Medium,1,20,Excellent,Medium,80,1,16,5,Best,0,1,296,Y,2,Travel_Frequently,Human Resources,Medical,Female,Laboratory Technician,Divorced,Yes,2223,No
29,526,25,College,Very High,Medium,4,Very High,8,16,Excellent,High,80,1,4,0,Good,1,1,297,Y,2,Travel_Rarely,Research & Development,Marketing,Male,Healthcare Representative,Single,No,7677,No
48,1398,21,College,High,Medium,3,Low,3,17,Excellent,Medium,80,0,2,0,Best,15,1,298,Y,2,Non-Travel,Sales,Life Sciences,Female,Sales Representative,Divorced,Yes,2049,Yes
28,1001,23,Master,Medium,Very High,2,Low,7,20,Excellent,High,80,1,5,2,Best,7,1,299,Y,2,Non-Travel,Sales,Technical Degree,Male,Manufacturing Director,Married,No,2000,No
34,1041,27,Bachelor,High,Low,1,Medium,6,11,Excellent,Very High,80,3,10,0,Bad,5,1,300,Y,2,Non-Travel,Sales,Marketing,Female,Healthcare Representative,Married,Yes,5451,No
40,841,16,Bachelor,Low,High,4,Very High,6,24,Excellent,Very High,80,3,12,0,Better,8,1,301,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Yes,2456,Yes
33,1492,14,Below College,Low,Low,5,Medium,7,16,Excellent,Medium,80,3,11,2,Good,0,1,302,Y,2,Travel_Frequently,Sales,Human Resources,Male,Human Resources,Single,No,5303,Yes
21,1343,7,Doctor,Very High,Very High,3,Medium,0,17,Excellent,High,80,0,21,4,Better,5,1,303,Y,2,Non-Travel,Research & Development,Medical,Male,Human Resources,Single,Yes,2000,No
45,1355,28,Doctor,High,Medium,1,Very High,4,16,Excellent,Low,80,1,5,4,Bad,7,1,304,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Divorced,Yes,7981,No
31,427,28,Below College,Medium,High,5,Medium,1,14,Excellent,Very High,80,0,2,2,Better,14,1,305,Y,2,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,Yes,6180,No
43,151,19,Doctor,Very High,Medium,5,Low,1,11,Good,Medium,80,1,11,3,Best,0,1,306,Y,2,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,Divorced,Yes,2000,Yes
25,475,23,College,High,Very High,2,Very High,0,21,Excellent,Medium,80,2,0,0,Best,17,1,307,Y,2,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Single,No,2000,Yes
27,362,17,Doctor,Very High,Low,2,Very High,4,19,Excellent,High,80,2,16,0,Good,6,1,308,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Healthcare Representative,Divorced,Yes,8680,No
44,366,9,Doctor,Medium,High,1,Very High,1,14,Outstanding,Medium,80,0,11,2,Good,0,1,309,Y,2,Non-Travel,Human Resources,Marketing,Female,Human Resources,Married,Yes,2656,No
40,458,26,Below College,Very High,Medium,5,Very High,3,17,Excellent,Very High,80,3,8,2,Good,0,1,310,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,No,2414,Yes
33,1440,13,Master,Very High,Medium,2,Medium,2,17,Excellent,Medium,80,0,7,3,Bad,8,1,311,Y,2,Non-Travel,Human Resources,Human Resources,Female,Manufacturing Director,Married,No,2000,No
40,1447,22,Doctor,Very High,Medium,3,Medium,2,12,Outstanding,Medium,80,3,18,5,Good,0,1,312,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single,Yes,3623,No
28,751,5,Doctor,High,Low,3,Low,1,11,Excellent,Low,80,1,18,4,Bad,3,1,313,Y,2,Travel_Rarely,Sales,Medical,Female,Manager,Married,Yes,3930,Yes
37,145,23,Master,Medium,High,5,High,5,18,Excellent,Low,80,3,9,1,Best,5,1,314,Y,2,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,Married,No,6288,No
38,699,5,Below College,Low,Low,2,High,1,18,Excellent,Very High,80,3,15,5,Better,13,1,315,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,Yes,2000,No
33,819,10,Master,High,Low,1,Low,7,17,Excellent,High,80,1,17,6,Best,13,1,316,Y,2,Non-Travel,Human Resources,Technical Degree,Male,Research Scientist,Single,No,2000,No
29,1392,21,Below College,Low,Low,1,High,7,24,Excellent,Low,80,2,13,4,Best,3,1,317,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,Yes,5627,No
37,700,27,College,Low,Very High,1,Low,4,25,Excellent,High,80,1,9,0,Best,5,1,318,Y,2,Non-Travel,Sales,Marketing,Female,Human Resources,Single,No,7016,No
36,480,10,Below College,High,Very High,3,Medium,9,25,Excellent,Very High,80,0,14,6,Good,0,1,319,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Research Director,Single,No,2000,No
32,217,27,College,High,Very High,2,Very High,6,25,Excellent,Low,80,0,2,5,Good,0,1,320,Y,2,Travel_Frequently,Research & Development,Other,Female,Sales Representative,Divorced,No,7203,No
27,215,7,College,Medium,High,2,Very High,3,25,Excellent,High,80,0,11,2,Good,0,1,321,Y,2,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,Yes,4593,No
37,359,26,Below College,Medium,Low,3,Medium,0,18,Excellent,Low,80,0,9,3,Better,13,1,322,Y,2,Travel_Rarely,Human Resources,Life Sciences,Female,Sales Executive,Married,Yes,7229,Yes
32,1198,15,Bachelor,Very High,Low,1,Very High,1,13,Excellent,Very High,80,0,7,4,Good,11,1,323,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Research Director,Single,Yes,4324,No
27,404,7,Below College,Low,Very High,1,Very High,9,21,Excellent,Very High,80,2,0,3,Bad,9,1,324,Y,2,Non-Travel,Research & Development,Human Resources,Female,Manufacturing Director,Divorced,Yes,2000,No
37,106,29,Doctor,Medium,Low,5,High,9,12,Excellent,Low,80,2,2,6,Best,0,1,325,Y,2,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Divorced,No,4120,No
51,465,27,Doctor,Very High,Low,4,Medium,3,17,Outstanding,High,80,3,7,4,Better,2,1,326,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Human Resources,Divorced,No,7150,Yes
33,622,15,Bachelor,Medium,Medium,2,High,0,18,Excellent,Medium,80,0,18,5,Better,1,1,327,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Manufacturing Director,Married,No,2265,Yes
50,1471,3,College,High,Low,2,High,7,11,Excellent,Medium,80,1,13,0,Better,6,1,328,Y,2,Non-Travel,Human Resources,Technical Degree,Male,Manufacturing Director,Single,Yes,3530,Yes
56,1338,19,Bachelor,Medium,Medium,2,Very High,8,22,Excellent,Low,80,0,18,1,Better,5,1,329,Y,2,Travel_Rarely,Sales,Other,Male,Human Resources,Single,Yes,4059,No
28,528,10,Doctor,Low,Low,4,Very High,3,20,Excellent,High,80,2,20,3,Better,0,1,330,Y,2,Non-Travel,Sales,Human Resources,Female,Research Scientist,Single,Yes,2000,No
37,890,28,Bachelor,Medium,High,5,Medium,9,19,Excellent,Medium,80,0,13,3,Bad,9,1,331,Y,2,Non-Travel,Research & Development,Medical,Female,Healthcare Representative,Married,No,8678,No
55,846,29,Below College,Low,Very High,4,Very High,2,25,Excellent,Very High,80,2,12,1,Best,8,1,332,Y,2,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Married,Yes,2246,No
35,466,15,Bachelor,High,Medium,1,Very High,1,23,Excellent,High,80,3,3,3,Better,2,1,333,Y,2,Travel_Rarely,Research & Development,Other,Male,Human Resources,Divorced,Yes,5764,Yes
37,412,3,College,Low,Very High,1,Medium,4,25,Excellent,Medium,80,3,26,3,Best,8,1,334,Y,2,Non-Travel,Sales,Human Resources,Male,Healthcare Representative,Divorced,No,4283,No
21,637,6,Below College,Medium,Medium,2,Very High,2,21,Excellent,High,80,3,0,4,Good,13,1,335,Y,2,Non-Travel,Human Resources,Medical,Male,Human Resources,Single,No,7644,No
32,1020,12,Master,Very High,Medium,3,High,9,14,Low,Low,80,2,11,4,Better,15,1,336,Y,2,Travel_Frequently,Human Resources,Other,Male,Human Resources,Married,Yes,5515,No
42,1177,15,Doctor,High,Medium,2,Medium,6,24,Outstanding,High,80,0,17,1,Better,9,1,337,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Married,No,3912,Yes
58,964,6,Doctor,Medium,High,3,Very High,5,22,Excellent,Medium,80,0,17,6,Best,9,1,338,Y,2,Non-Travel,Sales,Technical Degree,Male,Human Resources,Single,Yes,2266,No
35,1287,13,Bachelor,High,Low,4,Low,0,24,Low,Low,80,1,1,0,Better,5,1,339,Y,2,Travel_Rarely,Research & Development,Human Resources,Male,Laboratory Technician,Single,No,6494,No
22,881,29,Below College,High,Medium,1,Medium,7,14,Excellent,High,80,2,7,5,Better,13,1,340,Y,2,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Divorced,No,2000,No
24,433,19,Master,Medium,High,3,Medium,1,13,Excellent,Very High,80,1,4,5,Better,0,1,341,Y,2,Non-Travel,Research & Development,Technical Degree,Female,Sales Executive,Divorced,No,6114,Yes
36,897,3,Below College,Medium,Medium,4,Low,4,16,Excellent,Medium,80,3,0,6,Bad,12,1,342,Y,2,Non-Travel,Human Resources,Human Resources,Female,Sales Executive,Divorced,Yes,2000,No
47,447,8,Doctor,Very High,Low,1,Very High,8,11,Excellent,Low,80,0,12,3,Bad,5,1,343,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Sales Executive,Single,Yes,7630,No
42,372,8,Below College,High,Medium,3,Very High,7,16,Excellent,High,80,2,5,0,Better,15,1,344,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Human Resources,Single,Yes,4903,No
41,1062,23,Master,High,High,2,Medium,1,12,Excellent,Very High,80,1,23,1,Bad,10,1,345,Y,2,Travel_Frequently,Human Resources,Other,Female,Research Director,Divorced,No,6110,Yes
48,819,26,Bachelor,Medium,Low,2,Medium,8,19,Excellent,Medium,80,1,15,6,Good,6,1,346,Y,2,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,Divorced,No,4704,No
30,599,20,College,Low,High,2,Very High,4,12,Low,Very High,80,1,11,1,Better,5,1,347,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Healthcare Representative,Married,No,2000,No
37,1216,15,Below College,Medium,Low,4,Very High,9,17,Excellent,High,80,0,7,4,Good,10,1,348,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Human Resources,Married,No,2348,No
32,784,4,College,High,Low,2,High,5,22,Excellent,High,80,0,11,3,Best,9,1,349,Y,2,Non-Travel,Human Resources,Other,Male,Laboratory Technician,Divorced,Yes,6180,Yes
34,178,19,Doctor,Medium,Very High,5,Medium,2,11,Excellent,Low,80,0,8,2,Good,4,1,350,Y,2,Non-Travel,Human Resources,Medical,Female,Laboratory Technician,Divorced,Yes,4916,Yes
27,721,21,Bachelor,Very High,Very High,1,Medium,2,22,Low,Very High,80,2,11,1,Best,7,1,351,Y,2,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,Married,Yes,7452,No
33,1340,3,Bachelor,Low,Very High,4,Low,9,17,Excellent,Low,80,0,26,6,Better,12,1,352,Y,2,Non-Travel,Research & Development,Human Resources,Male,Human Resources,Divorced,No,5508,No
36,1046,13,Below College,Medium,Low,2,High,7,15,Outstanding,Medium,80,2,2,3,Best,0,1,353,Y,2,Travel_Frequently,Research & Development,Medical,Male,Manager,Married,No,2083,No
33,457,8,Bachelor,Very High,Medium,1,Very High,9,18,Excellent,Low,80,1,9,0,Best,11,1,354,Y,2,Non-Travel,Human Resources,Medical,Male,Research Scientist,Married,Yes,2509,No
35,717,23,Below College,High,High,3,High,9,14,Excellent,Medium,80,1,16,6,Good,10,1,355,Y,2,Non-Travel,Sales,Medical,Female,Sales Executive,Married,No,4757,Yes
40,606,16,Below College,Medium,High,2,Very High,1,25,Excellent,High,80,3,7,4,Good,14,1,356,Y,2,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,Yes,2000,No
48,1304,13,College,High,High,1,Very High,1,22,Excellent,High,80,0,23,5,Good,2,1,357,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single,No,8683,Yes
48,675,3,Bachelor,Very High,Very High,5,High,4,25,Excellent,Very High,80,1,16,0,Better,7,1,358,Y,2,Travel_Rarely,Human Resources,Human Resources,Female,Human Resources,Divorced,No,5604,No
43,1369,16,Below College,High,Low,3,Medium,5,20,Excellent,Medium,80,0,5,1,Better,8,1,359,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Research Director,Married,Yes,7567,No
25,343,9,College,Very High,Very High,5,Very High,1,17,Outstanding,High,80,2,12,1,Good,11,1,360,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Single,Yes,2000,No
33,605,28,Master,Very High,Medium,1,High,4,16,Excellent,Very High,80,1,5,0,Better,9,1,361,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Divorced,No,7611,No
34,521,14,College,Very High,Low,5,Low,6,15,Excellent,Very High,80,0,4,1,Better,0,1,362,Y,2,Travel_Rarely,Sales,Human Resources,Female,Research Director,Divorced,Yes,10078,Yes
31,1443,13,College,Medium,High,1,High,9,14,Good,Low,80,1,9,6,Best,8,1,363,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Divorced,Yes,2000,No
40,1210,21,Below College,High,Very High,1,Low,9,25,Excellent,Very High,80,1,21,3,Best,19,1,364,Y,2,Non-Travel,Research & Development,Medical,Female,Research Scientist,Divorced,No,6428,Yes
22,316,25,Doctor,High,Very High,5,Very High,7,17,Excellent,High,80,0,16,1,Good,10,1,365,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Laboratory Technician,Divorced,No,4502,No
52,1401,7,Doctor,Low,Medium,1,High,6,22,Excellent,Low,80,1,10,4,Better,16,1,366,Y,2,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Married,No,2000,No
47,1108,15,Doctor,Low,Medium,2,High,7,15,Outstanding,Medium,80,1,17,3,Best,13,1,367,Y,2,Travel_Rarely,Human Resources,Technical Degree,Female,Sales Executive,Divorced,Yes,5732,No
41,1292,7,College,Low,Very High,1,Low,8,15,Good,Medium,80,1,13,6,Bad,15,1,368,Y,2,Travel_Rarely,Research & Development,Other,Male,Research Director,Married,No,6584,No
36,429,6,Below College,Low,Medium,4,High,4,25,Excellent,High,80,1,1,2,Better,8,1,369,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Representative,Single,No,2997,No
48,749,2,Bachelor,High,High,1,High,4,11,Excellent,High,80,2,9,1,Bad,10,1,370,Y,2,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,No,7414,No
43,490,9,College,Very High,Medium,4,Very High,9,12,Excellent,Low,80,1,10,1,Good,8,1,371,Y,2,Travel_Frequently,Sales,Human Resources,Male,Healthcare Representative,Single,No,2000,No
46,480,22,College,Very High,Medium,1,High,3,15,Excellent,Low,80,3,17,4,Better,7,1,372,Y,2,Non-Travel,Human Resources,Medical,Female,Sales Executive,Married,No,2000,No
36,1429,24,Below College,Medium,Very High,1,Medium,8,23,Low,High,80,1,6,6,Good,11,1,373,Y,2,Travel_Frequently,Sales,Other,Male,Manufacturing Director,Married,Yes,4841,Yes
53,841,17,Master,Very High,Very High,5,Low,4,13,Excellent,High,80,0,3,4,Good,3,1,374,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Single,No,4563,No
47,919,5,College,High,Low,2,High,1,24,Excellent,Medium,80,3,10,5,Good,18,1,375,Y,2,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Divorced,No,2708,No
41,772,12,Master,High,Low,2,Low,9,23,Outstanding,Medium,80,2,5,6,Good,1,1,376,Y,2,Non-Travel,Human Resources,Human Resources,Male,Sales Executive,Divorced,Yes,6523,No
48,612,1,Master,High,Very High,3,Low,7,12,Outstanding,Medium,80,3,8,0,Good,11,1,377,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,No,5827,No
33,1048,10,Doctor,Medium,Medium,5,Low,6,24,Excellent,High,80,3,10,0,Better,15,1,378,Y,2,Non-Travel,Sales,Human Resources,Male,Sales Representative,Single,No,6645,No
26,1311,11,Below College,Low,Medium,5,High,7,24,Excellent,Very High,80,3,7,0,Bad,5,1,379,Y,2,Non-Travel,Sales,Life Sciences,Male,Manufacturing Director,Single,Yes,4192,No
39,1029,16,Master,Very High,Low,2,High,2,14,Excellent,High,80,0,18,4,Better,0,1,380,Y,2,Travel_Frequently,Human Resources,Technical Degree,Female,Research Scientist,Divorced,No,6006,No
36,1012,14,Below College,High,Low,5,Low,3,14,Excellent,High,80,0,22,0,Better,13,1,381,Y,2,Non-Travel,Sales,Human Resources,Female,Laboratory Technician,Divorced,Yes,3385,No
35,743,8,Doctor,High,Low,2,Medium,4,14,Excellent,Medium,80,0,17,6,Better,8,1,382,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Research Director,Divorced,No,9634,No
47,526,24,Below College,Low,High,5,Low,5,14,Excellent,High,80,2,0,0,Best,11,1,383,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Research Director,Single,Yes,2468,No
38,601,17,College,High,High,1,Medium,0,13,Excellent,Low,80,0,5,2,Best,6,1,384,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Manager,Divorced,Yes,9763,Yes
39,829,25,Master,Very High,Low,2,Low,3,23,Good,High,80,0,9,0,Better,17,1,385,Y,2,Travel_Frequently,Sales,Medical,Male,Human Resources,Married,No,4587,Yes
34,1383,18,Below College,Medium,Medium,2,Very High,9,22,Excellent,High,80,3,0,1,Bad,0,1,386,Y,2,Non-Travel,Research & Development,Human Resources,Male,Human Resources,Single,Yes,2000,No
44,170,12,Bachelor,High,Low,4,Low,4,17,Low,High,80,0,3,5,Better,9,1,387,Y,2,Travel_Frequently,Research & Development,Other,Female,Manufacturing Director,Divorced,Yes,7920,No
43,577,25,Below College,Very High,High,5,Low,6,19,Excellent,High,80,1,9,4,Good,15,1,388,Y,2,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Single,No,4814,No
44,1301,17,Master,High,Medium,5,High,4,22,Excellent,Very High,80,0,7,3,Best,7,1,389,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,No,6627,Yes
32,556,28,Doctor,Low,High,2,Medium,0,15,Excellent,High,80,2,11,5,Best,8,1,390,Y,2,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Married,Yes,7559,Yes
48,288,26,Doctor,High,Medium,1,Very High,6,14,Excellent,Low,80,2,0,2,Better,4,1,391,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Research Scientist,Single,No,5344,Yes
53,390,14,Master,High,High,1,Medium,7,21,Outstanding,Low,80,1,7,4,Better,7,1,392,Y,2,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Single,Yes,3019,No
44,1019,16,College,Medium,Medium,1,Very High,6,12,Excellent,High,80,2,12,6,Bad,0,1,393,Y,2,Travel_Frequently,Human Resources,Marketing,Female,Sales Representative,Married,Yes,6939,No
29,391,14,College,Low,Medium,5,Low,3,12,Excellent,Medium,80,2,11,4,Bad,2,1,394,Y,2,Non-Travel,Sales,Life Sciences,Male,Sales Executive,Single,No,4501,No
29,855,9,Doctor,Low,Medium,4,High,7,15,Excellent,Very High,80,3,14,1,Good,2,1,395,Y,2,Travel_Rarely,Sales,Life Sciences,Female,Manager,Married,No,6214,No
33,1406,4,Doctor,Medium,Medium,2,High,4,17,Outstanding,High,80,1,14,6,Better,11,1,396,Y,2,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married,Yes,2000,No
31,476,25,Master,High,Very High,3,Medium,9,20,Excellent,High,80,3,7,5,Better,3,1,397,Y,2,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,Divorced,No,5617,Yes
36,1279,23,College,Very High,High,4,High,8,20,Excellent,High,80,3,11,5,Better,3,1,398,Y,2,Non-Travel,Research & Development,Human Resources,Female,Sales Representative,Single,No,2903,Yes
42,607,11,Doctor,Low,High,3,Medium,9,19,Outstanding,Medium,80,0,4,0,Best,4,1,399,Y,2,Travel_Rarely,Research & Development,Marketing,Male,Manager,Single,Yes,8633,No
39,627,6,College,Low,Very High,4,Medium,4,23,Excellent,Medium,80,1,8,6,Good,2,1,400,Y,2,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Divorced,Yes,6057,No
37,1022,28,College,Very High,Medium,4,Low,3,12,Good,Medium,80,1,16,0,Better,9,1,401,Y,3,Travel_Frequently,Human Resources,Medical,Female,Research Director,Single,No,4576,No
45,111,10,Below College,Very High,Very High,2,Medium,8,18,Excellent,Medium,80,2,15,0,Better,5,1,402,Y,3,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Divorced,Yes,10678,Yes
32,1386,28,Doctor,Very High,High,3,Very High,2,16,Excellent,Medium,80,2,0,5,Better,12,1,403,Y,3,Non-Travel,Research & Development,Other,Female,Sales Executive,Single,No,2000,Yes
36,548,6,Master,Low,Medium,2,Medium,5,22,Excellent,Low,80,1,10,3,Best,11,1,404,Y,3,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single,Yes,8276,Yes
36,1315,17,Below College,Very High,Medium,3,Low,6,25,Excellent,Low,80,1,18,1,Best,5,1,405,Y,3,Non-Travel,Research & Development,Human Resources,Male,Healthcare Representative,Married,No,8238,No
43,861,18,Master,Very High,High,4,Low,7,13,Outstanding,Very High,80,0,19,5,Best,6,1,406,Y,3,Travel_Rarely,Human Resources,Medical,Male,Manager,Single,No,2000,No
42,1237,5,Bachelor,High,Medium,1,Medium,6,17,Outstanding,Low,80,1,13,6,Better,3,1,407,Y,3,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced,Yes,3442,Yes
35,125,18,Bachelor,Low,Low,4,Very High,2,20,Good,High,80,2,9,0,Best,7,1,408,Y,3,Travel_Frequently,Sales,Marketing,Female,Sales Representative,Single,Yes,2000,No
