Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
32,1306,7,College,Medium,Low,1,High,9,17,Excellent,Very High,80,1,13,2,Better,8,1,260,Y,1,Non-Travel,Research & Development,Marketing,Male,Sales Representative,Single,No,10913,Yes
30,108,28,College,High,Medium,2,Medium,9,22,Excellent,Medium,80,3,0,4,Bad,8,1,261,Y,1,Travel_Rarely,Human Resources,Medical,Male,Laboratory Technician,Divorced,No,11361,Yes
28,425,2,Below College,Medium,High,5,Medium,7,15,Excellent,Low,80,2,23,1,Bad,5,1,262,Y,1,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Married,No,7749,No
43,327,26,Below College,Medium,Medium,2,High,6,19,Outstanding,Low,80,1,0,4,Bad,2,1,263,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Sales Executive,Married,No,9562,No
37,1124,18,Below College,Very High,High,4,Very High,9,12,Excellent,Medium,80,1,10,5,Bad,8,1,264,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Research Director,Divorced,Yes,7216,Yes
29,1116,16,Below College,Low,Low,2,High,0,21,Excellent,Low,80,1,3,3,Best,9,1,265,Y,1,Non-Travel,Human Resources,Life Sciences,Female,Healthcare Representative,Divorced,Yes,7090,No
47,864,12,Below College,Low,Medium,3,Very High,1,14,Excellent,Very High,80,1,19,3,Good,12,1,266,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Research Director,Married,No,2000,No
33,864,5,Below College,Low,High,4,Low,9,25,Excellent,Medium,80,3,11,3,Best,5,1,267,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Human Resources,Divorced,Yes,2000,Yes
33,1008,26,Below College,High,Very High,4,Medium,6,16,Good,High,80,0,20,2,Better,12,1,268,Y,1,Travel_Rarely,Sales,Human Resources,Male,Research Director,Divorced,Yes,11973,No
42,216,8,Below College,Medium,Medium,3,Medium,9,19,Excellent,High,80,1,0,1,Better,3,1,269,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Manager,Married,Yes,8754,Yes
19,431,17,College,Medium,High,2,Low,3,11,Low,Low,80,0,11,1,Bad,6,1,270,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Healthcare Representative,Single,Yes,14954,Yes
36,341,9,Bachelor,Very High,Low,2,Very High,0,14,Excellent,High,80,0,10,2,Good,0,1,271,Y,1,Travel_Frequently,Research & Development,Other,Female,Laboratory Technician,Divorced,Yes,8466,Yes
31,1127,9,Doctor,Low,Very High,5,High,7,11,Excellent,Medium,80,2,12,2,Good,13,1,272,Y,1,Non-Travel,Sales,Marketing,Female,Manager,Single,Yes,2000,No
30,288,4,Doctor,Low,Medium,3,Low,3,17,Excellent,High,80,2,2,0,Good,9,1,273,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Healthcare Representative,Single,Yes,2000,Yes
27,1201,7,College,Medium,Medium,2,Low,0,11,Excellent,Low,80,1,0,3,Better,2,1,274,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,Yes,4980,Yes
27,1132,24,College,Low,Low,1,Medium,0,24,Excellent,Very High,80,1,17,5,Good,1,1,275,Y,1,Non-Travel,Research & Development,Human Resources,Male,Research Director,Divorced,No,2000,No
34,1086,27,Master,Very High,High,5,Medium,9,22,Outstanding,High,80,1,14,0,Good,5,1,276,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Manufacturing Director,Divorced,No,12099,Yes
33,998,12,Doctor,Low,Low,4,Low,3,24,Excellent,Low,80,2,2,4,Bad,1,1,277,Y,1,Travel_Frequently,Sales,Human Resources,Male,Human Resources,Married,No,4323,Yes
48,762,8,Bachelor,Medium,Medium,4,Very High,3,24,Excellent,Low,80,1,14,6,Best,5,1,278,Y,1,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Representative,Single,No,9385,No
37,822,8,Doctor,Low,Very High,5,Very High,4,23,Outstanding,Medium,80,3,19,4,Better,5,1,279,Y,1,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single,No,2000,Yes
49,1155,8,Master,Very High,High,3,Very High,4,19,Excellent,High,80,1,24,4,Better,4,1,280,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,Single,No,2974,No
42,1010,7,College,Medium,High,3,Very High,5,14,Excellent,Low,80,0,0,5,Better,8,1,281,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Divorced,Yes,8536,No
29,107,13,Master,Very High,High,5,Low,5,13,Excellent,Medium,80,1,24,5,Good,10,1,282,Y,1,Travel_Frequently,Sales,Other,Female,Human Resources,Married,No,12050,Yes
37,1430,8,Bachelor,Very High,Very High,2,Very High,7,19,Excellent,Medium,80,0,14,3,Good,5,1,283,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Single,No,12578,Yes
24,824,18,Bachelor,Low,Low,5,Medium,3,17,Excellent,Low,80,3,7,5,Better,5,1,284,Y,1,Travel_Rarely,Sales,Other,Female,Human Resources,Divorced,Yes,2181,No
35,790,26,Doctor,Medium,High,5,Medium,2,19,Excellent,Low,80,2,20,5,Bad,8,1,285,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,Yes,2000,Yes
33,886,6,Below College,Medium,Medium,5,Low,8,23,Excellent,High,80,3,13,6,Good,17,1,286,Y,1,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Married,No,2000,Yes
41,100,14,College,Low,Low,1,Medium,6,22,Excellent,Medium,80,1,0,2,Good,12,1,287,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Human Resources,Single,No,8256,No
36,1347,4,College,High,Medium,2,Medium,7,24,Excellent,Very High,80,0,0,3,Better,5,1,288,Y,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,Yes,11148,Yes
44,277,21,College,Very High,Medium,1,Low,6,21,Excellent,Medium,80,0,15,0,Bad,8,1,289,Y,1,Non-Travel,Human Resources,Other,Female,Research Director,Single,No,3837,Yes
43,974,26,College,High,Low,5,Very High,1,25,Excellent,Low,80,0,6,1,Good,5,1,290,Y,1,Travel_Rarely,Sales,Medical,Female,Research Director,Single,No,11307,No
48,1269,16,College,Medium,Medium,1,Low,8,17,Excellent,Medium,80,1,3,5,Better,9,1,291,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Single,No,16303,Yes
42,203,8,Master,Medium,High,5,Very High,9,25,Excellent,High,80,0,29,0,Bad,9,1,292,Y,1,Non-Travel,Human Resources,Other,Female,Research Director,Single,No,8483,No
25,688,12,Master,High,High,5,Low,0,11,Excellent,Very High,80,0,5,3,Better,15,1,293,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Manager,Divorced,No,3433,Yes
30,991,17,College,High,High,3,Medium,5,12,Excellent,Low,80,2,9,6,Good,16,1,294,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Manufacturing Director,Married,No,6753,No
31,991,19,Below College,Low,Medium,1,Low,8,11,Outstanding,High,80,0,10,4,Better,4,1,295,Y,1,Travel_Rarely,Sales,Other,Male,Research Director,Married,No,12782,Yes
45,771,1,Below College,High,Very High,2,High,6,19,Excellent,High,80,3,7,4,Good,10,1,296,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married,No,8800,No
42,134,16,Master,High,Low,4,High,6,14,Excellent,Very High,80,0,16,5,Good,7,1,297,Y,1,Non-Travel,Research & Development,Other,Male,Research Director,Married,No,7452,No
39,628,19,College,Very High,Medium,5,Medium,8,24,Excellent,High,80,2,3,0,Better,14,1,298,Y,1,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Married,Yes,6087,No
34,1347,6,Below College,High,High,1,Medium,1,21,Low,Low,80,1,15,4,Best,15,1,299,Y,1,Non-Travel,Human Resources,Technical Degree,Female,Sales Representative,Single,Yes,5732,Yes
36,116,11,College,Medium,Low,2,High,4,25,Excellent,Medium,80,3,17,6,Best,1,1,300,Y,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Divorced,No,18269,No
44,621,28,Below College,Low,Medium,2,Medium,9,19,Outstanding,Medium,80,3,15,4,Better,8,1,301,Y,1,Travel_Frequently,Research & Development,Other,Female,Healthcare Representative,Married,Yes,2000,Yes
41,670,13,Master,Medium,Low,5,Low,0,21,Excellent,Low,80,3,14,1,Best,0,1,302,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Research Director,Divorced,No,9732,Yes
47,1089,18,Doctor,High,Medium,2,Very High,6,20,Excellent,Medium,80,1,9,4,Best,0,1,303,Y,1,Travel_Frequently,Sales,Other,Male,Sales Executive,Divorced,No,3419,No
43,1414,28,College,Very High,Very High,5,High,0,16,Outstanding,Medium,80,3,11,5,Best,1,1,304,Y,1,Non-Travel,Sales,Medical,Female,Manager,Divorced,Yes,2000,No
37,1466,23,College,Medium,Very High,2,Medium,9,25,Low,Low,80,3,8,1,Bad,0,1,305,Y,1,Travel_Frequently,Research & Development,Human Resources,Male,Sales Executive,Single,Yes,11256,No
22,1224,17,College,High,Very High,2,High,4,11,Good,Low,80,1,1,0,Bad,0,1,306,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Research Scientist,Divorced,No,3287,Yes
28,540,25,Bachelor,Very High,Low,3,High,9,16,Excellent,Medium,80,0,4,4,Good,6,1,307,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,No,18053,No
19,834,23,Doctor,Low,High,3,Low,9,11,Outstanding,Low,80,2,16,5,Bad,2,1,308,Y,1,Non-Travel,Research & Development,Medical,Male,Sales Executive,Single,No,2000,Yes
47,375,17,College,Very High,Low,2,Low,0,11,Excellent,Very High,80,3,7,5,Bad,12,1,309,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Divorced,Yes,6954,Yes
39,540,4,Bachelor,Very High,Very High,1,High,3,17,Excellent,Very High,80,0,8,4,Best,4,1,310,Y,1,Non-Travel,Sales,Other,Female,Sales Representative,Married,No,4145,No
50,450,17,Bachelor,Medium,High,3,Very High,4,15,Excellent,Medium,80,1,0,5,Better,6,1,311,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Laboratory Technician,Married,No,7840,No
33,793,8,Master,Low,Very High,3,High,2,20,Excellent,Medium,80,1,0,5,Bad,10,1,312,Y,1,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Single,No,2044,Yes
43,188,16,College,Low,Very High,2,High,4,19,Excellent,Very High,80,3,18,0,Better,10,1,313,Y,1,Travel_Frequently,Human Resources,Marketing,Male,Laboratory Technician,Married,Yes,16279,Yes
32,1386,17,Below College,High,High,1,High,3,21,Excellent,Very High,80,0,4,5,Best,11,1,314,Y,1,Non-Travel,Research & Development,Technical Degree,Male,Laboratory Technician,Married,No,6463,Yes
28,515,8,College,Very High,Low,4,Very High,7,17,Excellent,Very High,80,2,19,6,Best,5,1,315,Y,1,Travel_Rarely,Human Resources,Other,Female,Sales Executive,Divorced,No,11316,Yes
44,272,11,Bachelor,Very High,High,1,High,2,16,Excellent,Low,80,2,14,1,Better,8,1,316,Y,1,Travel_Frequently,Sales,Marketing,Female,Manager,Married,No,2984,No
37,151,15,Master,Low,Very High,5,Very High,4,24,Excellent,Very High,80,3,17,5,Good,5,1,317,Y,1,Travel_Frequently,Research & Development,Human Resources,Male,Research Director,Married,No,4341,No
39,179,6,College,High,Medium,3,Low,3,14,Excellent,Medium,80,1,6,5,Better,12,1,318,Y,1,Travel_Rarely,Research & Development,Other,Female,Sales Representative,Single,No,2000,Yes
46,1181,21,Master,Medium,High,2,Low,4,23,Excellent,Very High,80,2,10,5,Better,12,1,319,Y,1,Travel_Rarely,Sales,Human Resources,Male,Laboratory Technician,Divorced,Yes,4111,Yes
31,578,21,Doctor,Medium,High,4,Medium,9,24,Excellent,Medium,80,2,17,0,Best,6,1,320,Y,1,Travel_Frequently,Research & Development,Medical,Female,Sales Representative,Single,No,7859,No
44,906,13,Doctor,High,Very High,3,High,1,18,Excellent,Very High,80,3,14,3,Bad,10,1,321,Y,1,Travel_Rarely,Human Resources,Other,Male,Sales Representative,Married,No,15074,Yes
38,333,1,Doctor,High,High,1,Low,2,11,Excellent,Low,80,3,15,1,Good,1,1,322,Y,1,Non-Travel,Sales,Technical Degree,Male,Research Scientist,Single,No,2000,Yes
37,642,11,Bachelor,Low,Medium,5,High,2,13,Outstanding,Low,80,0,0,0,Best,8,1,323,Y,1,Travel_Frequently,Research & Development,Other,Female,Healthcare Representative,Divorced,No,4298,No
40,1314,7,Below College,Medium,High,2,Medium,9,16,Excellent,High,80,3,20,1,Best,11,1,324,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Healthcare Representative,Single,Yes,6967,No
28,948,14,Below College,Medium,High,1,Low,8,24,Excellent,Low,80,3,10,5,Better,16,1,325,Y,1,Travel_Frequently,Human Resources,Life Sciences,Male,Sales Executive,Single,Yes,8989,Yes
40,140,19,Bachelor,Medium,Very High,2,High,8,24,Low,High,80,2,6,3,Better,0,1,326,Y,1,Non-Travel,Sales,Technical Degree,Male,Manager,Divorced,Yes,2000,Yes
32,740,6,Master,Very High,Medium,2,Low,5,17,Excellent,High,80,2,15,1,Bad,15,1,327,Y,1,Non-Travel,Sales,Life Sciences,Female,Manager,Divorced,No,5146,Yes
51,386,24,Below College,High,Low,1,Medium,1,17,Excellent,Medium,80,0,8,5,Good,4,1,328,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,Single,Yes,2000,No
47,275,13,Below College,High,Very High,5,Very High,7,12,Outstanding,High,80,3,16,4,Best,3,1,329,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Laboratory Technician,Married,Yes,2000,Yes
46,612,9,Bachelor,Medium,Low,3,Low,6,15,Low,High,80,3,0,1,Best,7,1,330,Y,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Married,No,17994,Yes
26,783,1,Below College,Very High,Very High,5,Very High,0,24,Excellent,High,80,0,3,5,Better,1,1,331,Y,1,Travel_Frequently,Sales,Medical,Male,Human Resources,Married,Yes,10983,No
34,898,24,Below College,High,High,3,Medium,4,17,Excellent,Medium,80,3,19,4,Bad,20,1,332,Y,1,Travel_Frequently,Sales,Other,Male,Manager,Married,No,7607,No
41,238,25,College,Low,Very High,4,High,1,18,Excellent,Low,80,0,3,5,Bad,7,1,333,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Manufacturing Director,Divorced,No,12252,No
40,869,5,College,Medium,High,1,Low,3,16,Excellent,Low,80,0,6,1,Bad,10,1,334,Y,1,Travel_Frequently,Research & Development,Human Resources,Male,Human Resources,Married,Yes,2876,Yes
25,426,3,Bachelor,Medium,Medium,2,High,1,12,Excellent,Very High,80,2,12,6,Bad,8,1,335,Y,1,Travel_Frequently,Research & Development,Medical,Female,Manager,Single,No,17298,Yes
26,1208,18,Bachelor,Low,Low,4,High,1,24,Excellent,Low,80,0,14,6,Best,14,1,336,Y,1,Travel_Rarely,Sales,Medical,Female,Research Scientist,Married,No,2000,Yes
36,303,3,Master,Medium,Very High,4,Very High,3,20,Good,Low,80,3,18,0,Better,6,1,337,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Healthcare Representative,Divorced,Yes,2572,No
36,268,12,Doctor,Low,Very High,2,Low,2,18,Outstanding,High,80,1,8,5,Bad,6,1,338,Y,1,Non-Travel,Human Resources,Other,Female,Healthcare Representative,Single,Yes,2000,Yes
38,1164,15,Doctor,Very High,Medium,5,Low,5,16,Excellent,Medium,80,1,9,2,Bad,9,1,339,Y,1,Non-Travel,Sales,Technical Degree,Male,Research Scientist,Single,Yes,2000,Yes
47,455,2,College,High,Low,4,Low,9,24,Excellent,High,80,1,19,3,Bad,10,1,340,Y,1,Travel_Rarely,Research & Development,Human Resources,Male,Healthcare Representative,Single,Yes,2000,Yes
32,806,16,College,High,High,3,High,0,21,Excellent,Low,80,3,1,3,Bad,0,1,341,Y,1,Non-Travel,Research & Development,Marketing,Male,Sales Executive,Single,No,13604,Yes
43,198,29,College,Medium,Low,3,High,9,14,Excellent,Medium,80,3,20,2,Better,0,1,342,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married,Yes,6578,No
37,299,23,Doctor,Low,Low,1,Medium,9,11,Outstanding,Very High,80,3,14,4,Bad,18,1,343,Y,1,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,Single,Yes,7715,Yes
41,472,9,Bachelor,Very High,Medium,3,High,9,22,Excellent,Medium,80,0,14,3,Better,5,1,344,Y,1,Non-Travel,Sales,Life Sciences,Male,Sales Executive,Married,No,15330,Yes
39,844,23,Doctor,Very High,Very High,1,Very High,5,13,Excellent,Medium,80,2,11,5,Bad,2,1,345,Y,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Single,No,9298,Yes
47,340,5,Bachelor,Low,Low,3,Very High,4,25,Good,Medium,80,2,4,2,Better,4,1,346,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Manufacturing Director,Married,Yes,8185,No
49,908,4,Below College,High,High,4,Very High,7,16,Good,Very High,80,2,25,3,Good,0,1,347,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Research Scientist,Divorced,No,7006,No
34,205,7,College,Very High,Very High,5,Low,6,18,Excellent,Medium,80,2,3,3,Better,0,1,348,Y,1,Travel_Rarely,Sales,Human Resources,Female,Manufacturing Director,Single,Yes,2735,Yes
35,1207,21,College,Low,Very High,1,Low,6,19,Outstanding,Low,80,2,23,1,Good,9,1,349,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Research Scientist,Single,No,4289,Yes
39,656,23,Master,Very High,Very High,4,Low,3,14,Low,Very High,80,1,11,6,Better,6,1,350,Y,1,Travel_Frequently,Sales,Other,Male,Manufacturing Director,Divorced,Yes,9284,Yes
43,484,2,Master,Medium,Very High,2,Very High,6,17,Excellent,High,80,0,20,3,Good,13,1,351,Y,1,Travel_Frequently,Sales,Other,Female,Manufacturing Director,Married,No,6802,No
36,1063,21,Bachelor,High,Medium,1,Very High,5,20,Excellent,High,80,3,2,3,Best,6,1,352,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Married,Yes,2000,Yes
40,350,29,Master,High,Medium,1,Low,5,16,Excellent,High,80,0,1,1,Best,5,1,353,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Manager,Single,Yes,6871,Yes
36,300,6,Master,Very High,Medium,2,Low,7,24,Outstanding,Very High,80,3,11,2,Bad,0,1,354,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Research Scientist,Divorced,No,7830,Yes
54,650,7,Doctor,Very High,Medium,4,High,3,19,Excellent,Low,80,3,33,5,Good,7,1,355,Y,1,Non-Travel,Human Resources,Other,Male,Manager,Married,Yes,6808,No
34,1052,2,Bachelor,Very High,Low,5,Low,6,21,Excellent,Low,80,3,0,2,Bad,10,1,356,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,Yes,10940,Yes
10,680,24,Doctor,Medium,Very High,3,Medium,6,18,Excellent,Very High,80,2,5,0,Better,5,1,357,Y,1,Travel_Rarely,Human Resources,Marketing,Female,Laboratory Technician,Divorced,No,2000,Yes
46,238,20,Bachelor,Medium,Low,5,Very High,6,20,Low,Medium,80,2,7,1,Better,2,1,358,Y,1,Travel_Rarely,Research & Development,Other,Male,Research Director,Married,Yes,6122,No
26,139,27,Below College,Medium,Low,3,Low,9,21,Excellent,Very High,80,0,9,6,Good,5,1,359,Y,1,Non-Travel,Sales,Other,Male,Human Resources,Single,No,12245,Yes
48,1433,14,Master,Very High,Very High,1,Very High,2,24,Excellent,Very High,80,3,18,5,Bad,5,1,360,Y,1,Non-Travel,Sales,Technical Degree,Female,Sales Executive,Divorced,Yes,2000,Yes
35,1013,24,Below College,Medium,Very High,1,Very High,8,25,Excellent,Medium,80,0,6,6,Better,0,1,361,Y,1,Non-Travel,Sales,Medical,Male,Healthcare Representative,Divorced,No,4420,Yes
41,541,12,College,Very High,High,2,Very High,7,22,Excellent,Medium,80,0,0,4,Bad,11,1,362,Y,1,Non-Travel,Human Resources,Other,Male,Sales Representative,Single,No,2000,Yes
35,1001,19,Master,Very High,Very High,3,Medium,2,14,Excellent,Very High,80,3,7,1,Good,2,1,363,Y,1,Non-Travel,Sales,Technical Degree,Male,Manufacturing Director,Divorced,No,8114,No
49,556,21,Below College,Very High,High,3,Low,4,16,Excellent,Medium,80,1,18,5,Bad,7,1,364,Y,1,Travel_Rarely,Human Resources,Life Sciences,Male,Laboratory Technician,Divorced,Yes,4387,Yes
34,300,9,Doctor,Medium,High,3,Medium,6,25,Outstanding,High,80,0,2,3,Good,0,1,365,Y,1,Non-Travel,Research & Development,Medical,Female,Manufacturing Director,Divorced,No,5833,Yes
37,1163,22,Bachelor,Very High,Very High,3,Medium,2,13,Excellent,High,80,1,18,5,Good,0,1,366,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Manufacturing Director,Divorced,No,8618,No
31,508,23,Master,Medium,Low,4,Low,2,14,Excellent,Medium,80,1,12,1,Bad,3,1,367,Y,1,Travel_Frequently,Sales,Other,Female,Research Scientist,Married,Yes,9126,Yes
37,662,6,Master,Medium,Very High,5,High,6,22,Excellent,High,80,3,18,4,Best,6,1,368,Y,1,Travel_Frequently,Sales,Human Resources,Male,Healthcare Representative,Single,No,2000,Yes
36,106,18,Doctor,Low,High,2,Low,8,18,Outstanding,Low,80,2,14,5,Best,0,1,369,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Representative,Married,Yes,5283,Yes
31,1023,24,Bachelor,Low,Very High,1,Low,2,18,Excellent,Very High,80,1,0,4,Good,0,1,370,Y,1,Travel_Rarely,Sales,Medical,Male,Sales Representative,Single,Yes,2000,Yes
34,776,15,Doctor,High,Low,5,High,0,18,Excellent,Low,80,0,28,3,Good,20,1,371,Y,1,Travel_Rarely,Sales,Human Resources,Male,Sales Representative,Single,Yes,5932,Yes
29,1351,1,Doctor,High,High,4,Medium,7,12,Excellent,Low,80,2,20,1,Best,18,1,372,Y,1,Travel_Frequently,Human Resources,Life Sciences,Male,Sales Representative,Married,No,13306,No
49,602,21,Below College,Medium,Medium,1,Very High,7,14,Excellent,High,80,2,8,2,Best,3,1,373,Y,1,Non-Travel,Research & Development,Medical,Female,Manufacturing Director,Divorced,No,8087,Yes
32,1128,9,Master,High,Low,2,Medium,1,16,Excellent,High,80,3,0,5,Good,2,1,374,Y,1,Travel_Rarely,Human Resources,Other,Female,Sales Representative,Single,No,10392,No
28,412,6,College,Low,Very High,1,Medium,9,12,Excellent,Medium,80,1,16,4,Bad,0,1,375,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Manager,Divorced,Yes,8534,No
15,633,13,Master,Medium,Very High,3,Very High,3,16,Excellent,Medium,80,2,6,6,Best,0,1,376,Y,1,Travel_Rarely,Human Resources,Medical,Female,Research Scientist,Single,Yes,13553,No
41,733,4,College,Medium,Low,5,Low,3,11,Excellent,Very High,80,0,32,4,Better,7,1,377,Y,1,Non-Travel,Research & Development,Marketing,Male,Manufacturing Director,Married,No,2000,Yes
40,905,27,Master,Medium,Low,3,Medium,4,16,Low,Medium,80,3,24,0,Bad,0,1,378,Y,1,Non-Travel,Research & Development,Other,Male,Laboratory Technician,Single,Yes,3747,No
27,1218,1,Bachelor,Low,High,5,Medium,5,22,Excellent,Medium,80,2,7,2,Good,13,1,379,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Representative,Single,Yes,6663,No
38,699,12,Below College,Low,Low,4,Medium,3,15,Excellent,Medium,80,2,8,3,Good,19,1,380,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Manufacturing Director,Single,Yes,6684,No
41,1233,21,Master,Medium,High,5,Low,6,24,Excellent,High,80,2,11,1,Good,7,1,381,Y,1,Travel_Frequently,Human Resources,Marketing,Male,Manager,Divorced,Yes,13150,Yes
17,1007,22,Bachelor,Low,Medium,2,Very High,0,11,Excellent,Very High,80,3,15,5,Best,0,1,382,Y,1,Non-Travel,Human Resources,Technical Degree,Male,Laboratory Technician,Married,No,5290,Yes
38,955,28,Doctor,Medium,High,5,High,5,16,Excellent,Medium,80,1,8,3,Better,14,1,383,Y,1,Non-Travel,Research & Development,Human Resources,Male,Laboratory Technician,Divorced,Yes,8588,No
53,155,3,Below College,Medium,Low,2,High,2,17,Outstanding,Medium,80,2,16,3,Bad,16,1,384,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Single,Yes,14833,Yes
43,1324,27,Bachelor,High,Very High,2,High,9,20,Low,Low,80,1,9,1,Best,0,1,385,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Research Director,Single,No,2000,Yes
38,1198,12,College,Low,Medium,1,Medium,9,22,Excellent,High,80,0,23,0,Good,0,1,386,Y,1,Travel_Rarely,Research & Development,Other,Female,Sales Executive,Married,No,8975,No
20,318,14,Doctor,Medium,Medium,5,High,6,14,Good,High,80,3,12,1,Bad,13,1,387,Y,1,Non-Travel,Sales,Technical Degree,Male,Sales Representative,Married,No,13488,Yes
44,777,2,Below College,High,Low,5,High,0,23,Outstanding,Very High,80,0,8,3,Good,13,1,388,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Single,Yes,10984,No
34,528,1,Bachelor,High,Very High,4,Very High,4,25,Good,Very High,80,3,13,1,Better,8,1,389,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Laboratory Technician,Single,No,2342,Yes
28,906,9,Bachelor,Medium,Medium,1,Medium,1,20,Excellent,High,80,2,11,5,Best,6,1,390,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,Divorced,No,2433,Yes
36,1460,29,Doctor,Very High,High,1,Low,3,20,Excellent,Low,80,2,11,3,Good,4,1,391,Y,1,Non-Travel,Human Resources,Human Resources,Male,Laboratory Technician,Married,Yes,6520,Yes
35,1112,1,College,Medium,Low,2,Very High,9,16,Outstanding,Low,80,2,9,0,Best,11,1,392,Y,1,Travel_Frequently,Sales,Other,Female,Healthcare Representative,Divorced,No,7683,No
34,223,19,Bachelor,Medium,Very High,5,Low,5,17,Excellent,Low,80,1,13,2,Best,16,1,393,Y,1,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Divorced,Yes,10881,Yes
29,654,11,Master,Low,High,4,Low,4,21,Excellent,High,80,3,6,6,Bad,0,1,394,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Representative,Married,Yes,5583,Yes
25,165,7,Master,High,Medium,2,Very High,1,18,Excellent,High,80,3,13,3,Bad,6,1,395,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Research Scientist,Married,No,4965,Yes
35,809,19,College,Low,High,5,Medium,3,15,Excellent,Low,80,1,19,1,Bad,4,1,396,Y,1,Travel_Rarely,Sales,Medical,Male,Sales Representative,Divorced,Yes,2915,Yes
36,1004,14,Bachelor,Medium,Very High,4,Low,9,16,Good,Very High,80,2,2,2,Best,4,1,397,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Manager,Divorced,Yes,2000,Yes
31,751,20,College,Low,High,5,Medium,1,18,Excellent,Medium,80,1,17,4,Bad,0,1,398,Y,1,Non-Travel,Human Resources,Life Sciences,Female,Manufacturing Director,Divorced,Yes,2000,Yes
