Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
40,1136,23,Bachelor,Medium,Low,2,Very High,8,12,Excellent,Low,80,0,9,1,Best,14,1,294,Y,1,Travel_Rarely,Sales,Medical,Male,Research Scientist,Married,Yes,7198,Yes
46,1140,10,Master,Low,Medium,4,High,4,25,Excellent,High,80,2,21,5,Bad,10,1,295,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Research Director,Single,No,3868,No
37,1062,14,Below College,Low,Low,1,Low,6,25,Excellent,Low,80,0,11,1,Bad,16,1,296,Y,1,Travel_Rarely,Sales,Other,Female,Healthcare Representative,Divorced,No,2621,Yes
44,851,8,College,Low,High,3,Very High,7,20,Excellent,High,80,1,14,5,Bad,0,1,297,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Divorced,Yes,12033,No
41,1152,24,Bachelor,High,High,5,Medium,2,22,Excellent,Medium,80,0,4,1,Best,3,1,298,Y,1,Travel_Rarely,Sales,Human Resources,Male,Research Scientist,Married,No,2507,No
41,329,7,Doctor,Low,Low,5,Low,8,18,Excellent,High,80,0,12,5,Best,0,1,299,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,Yes,4691,Yes
49,864,20,Below College,Medium,Very High,2,Very High,7,12,Outstanding,High,80,3,19,0,Good,0,1,300,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Research Scientist,Divorced,Yes,8836,No
26,1275,9,Bachelor,Low,High,4,High,0,19,Excellent,Very High,80,3,16,4,Best,4,1,301,Y,1,Non-Travel,Human Resources,Human Resources,Female,Laboratory Technician,Single,No,5261,No
40,806,6,Doctor,Low,High,2,Very High,5,16,Excellent,High,80,1,16,4,Best,10,1,302,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced,Yes,10593,No
36,1461,18,Doctor,Low,Very High,5,Low,8,13,Outstanding,Low,80,3,5,1,Bad,11,1,303,Y,1,Travel_Rarely,Research & Development,Marketing,Female,Manufacturing Director,Divorced,No,5958,Yes
23,544,14,Bachelor,Low,Medium,2,Very High,2,16,Excellent,Very High,80,2,15,2,Better,15,1,304,Y,1,Travel_Frequently,Research & Development,Other,Female,Research Scientist,Single,No,2364,No
44,775,21,Bachelor,Very High,Low,4,Medium,7,23,Excellent,High,80,0,14,4,Bad,8,1,305,Y,1,Non-Travel,Human Resources,Marketing,Male,Laboratory Technician,Married,Yes,3053,No
34,762,6,Below College,High,Low,4,Medium,8,20,Outstanding,Low,80,2,12,1,Better,5,1,306,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Manager,Divorced,Yes,14895,No
43,1092,11,Bachelor,High,High,3,Medium,7,24,Excellent,Very High,80,3,6,0,Bad,12,1,307,Y,1,Non-Travel,Research & Development,Technical Degree,Male,Research Director,Divorced,Yes,3150,No
27,178,6,Bachelor,Medium,Very High,1,Medium,5,13,Excellent,Low,80,0,6,5,Bad,8,1,308,Y,1,Non-Travel,Sales,Marketing,Male,Human Resources,Single,Yes,8364,No
62,833,1,Below College,Low,Low,2,Very High,7,24,Excellent,Low,80,2,11,6,Better,7,1,309,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Research Director,Married,No,7385,No
38,133,20,Bachelor,High,Very High,5,High,0,12,Excellent,Low,80,0,14,3,Good,4,1,310,Y,1,Non-Travel,Human Resources,Medical,Male,Human Resources,Married,Yes,5052,No
46,507,5,Doctor,Medium,High,4,Medium,9,23,Excellent,Very High,80,2,22,1,Bad,3,1,311,Y,1,Non-Travel,Research & Development,Technical Degree,Male,Manufacturing Director,Married,No,10791,No
44,1049,11,College,Very High,Very High,4,Very High,5,20,Excellent,Medium,80,0,0,6,Best,0,1,312,Y,1,Non-Travel,Human Resources,Life Sciences,Female,Sales Executive,Married,No,5303,No
30,1030,18,Master,Low,Low,3,Very High,0,22,Excellent,High,80,1,14,2,Bad,3,1,313,Y,1,Non-Travel,Human Resources,Medical,Male,Human Resources,Single,Yes,5293,No
20,732,16,Below College,Medium,Very High,3,Low,7,19,Outstanding,Medium,80,3,16,3,Better,4,1,314,Y,1,Non-Travel,Research & Development,Life Sciences,Male,Research Director,Divorced,Yes,6987,Yes
33,1402,25,Master,Low,High,3,Medium,9,24,Excellent,Low,80,0,3,4,Best,0,1,315,Y,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Single,No,12625,Yes
35,1016,1,Below College,Medium,Low,4,Medium,7,17,Excellent,Very High,80,1,0,6,Better,9,1,316,Y,1,Travel_Frequently,Sales,Other,Female,Sales Executive,Married,No,3251,No
46,713,19,Below College,Low,High,4,Very High,3,25,Excellent,Very High,80,2,14,2,Better,6,1,317,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Manufacturing Director,Divorced,Yes,2000,No
42,1182,11,Doctor,Low,Medium,5,High,2,11,Excellent,High,80,0,4,0,Best,5,1,318,Y,1,Non-Travel,Sales,Other,Female,Research Director,Single,Yes,5349,No
48,205,21,Bachelor,High,Medium,1,Low,9,25,Excellent,Medium,80,3,20,6,Bad,13,1,319,Y,1,Travel_Frequently,Human Resources,Other,Male,Research Scientist,Married,Yes,5596,Yes
39,761,10,Master,Very High,High,1,Medium,6,22,Excellent,High,80,1,11,2,Best,8,1,320,Y,1,Non-Travel,Sales,Medical,Female,Healthcare Representative,Single,Yes,12543,Yes
38,777,17,Doctor,Low,Very High,1,Medium,6,18,Good,High,80,3,4,4,Better,8,1,321,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Healthcare Representative,Single,No,10820,No
31,428,4,Master,Medium,High,3,Low,9,24,Excellent,Very High,80,2,13,5,Bad,0,1,322,Y,1,Non-Travel,Sales,Medical,Male,Healthcare Representative,Divorced,No,3074,Yes
37,707,24,Below College,Medium,Low,3,Low,4,22,Excellent,Very High,80,3,3,3,Bad,12,1,323,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Manufacturing Director,Divorced,No,2000,Yes
39,1195,18,Bachelor,Very High,High,3,Very High,7,14,Excellent,Low,80,0,0,4,Best,1,1,324,Y,1,Non-Travel,Human Resources,Human Resources,Female,Manufacturing Director,Divorced,No,7081,No
34,127,15,College,Low,Very High,4,High,5,18,Low,Low,80,3,11,4,Bad,5,1,325,Y,1,Travel_Rarely,Sales,Medical,Female,Human Resources,Married,Yes,9193,No
37,772,14,Bachelor,Medium,Medium,1,Medium,5,18,Outstanding,Low,80,2,18,0,Bad,3,1,326,Y,1,Non-Travel,Research & Development,Other,Female,Manufacturing Director,Single,No,2000,No
29,441,25,Master,Very High,Low,4,Low,0,19,Excellent,Medium,80,2,2,5,Good,11,1,327,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Manager,Divorced,Yes,8136,Yes
38,527,23,College,Low,Very High,5,High,1,11,Excellent,High,80,0,10,1,Good,6,1,328,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Human Resources,Married,Yes,7828,No
36,729,24,College,High,High,1,High,8,25,Excellent,Medium,80,2,13,4,Good,1,1,329,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Manufacturing Director,Single,Yes,10015,No
46,206,20,Master,Medium,Medium,2,Medium,6,12,Low,Medium,80,3,10,1,Better,6,1,330,Y,1,Non-Travel,Research & Development,Marketing,Female,Healthcare Representative,Divorced,No,4031,No
50,1495,5,College,Low,Low,4,Low,5,23,Low,Low,80,1,10,5,Bad,12,1,331,Y,1,Non-Travel,Research & Development,Technical Degree,Female,Human Resources,Divorced,Yes,3856,Yes
35,285,23,College,High,Low,2,Low,5,14,Low,Very High,80,0,5,1,Good,4,1,332,Y,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,Yes,7747,Yes
37,834,7,Master,Medium,Very High,1,Low,0,24,Excellent,Low,80,2,19,3,Good,8,1,333,Y,1,Travel_Frequently,Sales,Human Resources,Female,Manager,Divorced,Yes,11396,Yes
51,392,26,College,Low,Very High,2,Medium,4,18,Outstanding,Very High,80,1,15,4,Best,0,1,334,Y,1,Non-Travel,Research & Development,Medical,Female,Sales Executive,Married,Yes,8907,Yes
44,929,20,Bachelor,Medium,Low,2,Very High,7,19,Excellent,Medium,80,0,14,0,Better,2,1,335,Y,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Single,Yes,7572,Yes
33,1174,3,College,High,Very High,5,High,1,17,Excellent,Very High,80,2,26,6,Bad,1,1,336,Y,1,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,Married,Yes,6606,No
40,635,18,Bachelor,High,Low,3,High,5,19,Low,Medium,80,2,13,1,Good,13,1,337,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Research Director,Divorced,Yes,3840,Yes
37,123,26,Master,High,High,1,Low,8,14,Excellent,Low,80,2,0,5,Bad,8,1,338,Y,1,Non-Travel,Sales,Medical,Male,Research Director,Married,No,4404,Yes
23,295,20,Master,High,High,4,High,3,11,Outstanding,Very High,80,0,22,5,Better,8,1,339,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Married,Yes,9060,No
39,802,20,Doctor,Very High,High,4,Medium,6,19,Excellent,Medium,80,0,0,2,Best,13,1,340,Y,1,Non-Travel,Human Resources,Marketing,Male,Laboratory Technician,Divorced,No,14493,No
43,914,2,Master,Low,Medium,5,Very High,5,18,Excellent,Very High,80,2,15,1,Bad,9,1,341,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Divorced,Yes,5708,No
44,1135,21,Below College,Medium,High,4,Medium,1,15,Excellent,High,80,3,12,0,Bad,7,1,342,Y,1,Travel_Rarely,Human Resources,Other,Female,Healthcare Representative,Single,No,2000,No
36,665,18,Doctor,Medium,Medium,3,High,4,22,Excellent,Low,80,0,5,5,Bad,5,1,343,Y,1,Travel_Rarely,Sales,Medical,Female,Research Scientist,Single,Yes,2000,No
65,517,11,College,Low,High,5,Very High,2,25,Excellent,High,80,3,0,3,Best,5,1,344,Y,1,Non-Travel,Research & Development,Technical Degree,Male,Manufacturing Director,Married,Yes,7121,Yes
31,1213,26,Bachelor,Medium,Medium,5,High,8,14,Excellent,Very High,80,1,0,4,Best,9,1,345,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Married,No,4261,No
26,941,14,Below College,High,High,5,Very High,8,24,Excellent,Low,80,3,13,4,Best,0,1,346,Y,1,Travel_Frequently,Sales,Human Resources,Male,Sales Executive,Single,Yes,10553,Yes
36,420,10,College,Medium,Low,3,Low,2,25,Excellent,Very High,80,0,20,5,Better,7,1,347,Y,1,Travel_Rarely,Research & Development,Other,Male,Research Director,Single,Yes,6025,Yes
28,846,7,Doctor,Very High,High,3,Very High,3,18,Excellent,High,80,3,1,4,Bad,0,1,348,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Laboratory Technician,Married,No,7125,No
46,665,5,Bachelor,High,Very High,4,Low,9,25,Excellent,Very High,80,0,18,3,Best,0,1,349,Y,1,Travel_Rarely,Sales,Medical,Male,Sales Executive,Divorced,No,7774,Yes
45,1303,11,Below College,Very High,Medium,1,High,0,21,Outstanding,Very High,80,1,33,0,Bad,13,1,350,Y,1,Non-Travel,Sales,Other,Male,Sales Representative,Divorced,Yes,10334,Yes
35,1457,5,Master,Very High,Low,2,High,2,23,Excellent,Medium,80,3,0,4,Best,7,1,351,Y,1,Non-Travel,Sales,Marketing,Male,Research Scientist,Single,Yes,7246,No
23,273,4,Below College,Medium,Low,2,High,5,24,Excellent,High,80,3,13,0,Better,8,1,352,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Healthcare Representative,Single,Yes,2232,No
31,701,22,Below College,Medium,Medium,5,High,8,21,Excellent,Medium,80,3,14,3,Good,8,1,353,Y,1,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,No,7508,No
24,1114,17,Master,High,Low,1,Low,3,25,Excellent,Medium,80,3,10,5,Better,10,1,354,Y,1,Travel_Frequently,Sales,Human Resources,Male,Manager,Single,Yes,11848,Yes
34,1042,1,Doctor,Low,High,4,High,8,13,Outstanding,High,80,1,17,3,Best,9,1,355,Y,1,Travel_Rarely,Sales,Human Resources,Female,Research Director,Single,No,7235,No
57,551,2,Master,High,Low,1,Very High,6,23,Excellent,Very High,80,2,13,2,Good,10,1,356,Y,1,Travel_Rarely,Sales,Human Resources,Female,Healthcare Representative,Single,No,6638,No
28,307,11,Below College,High,Medium,3,Low,4,19,Outstanding,Low,80,2,19,4,Good,0,1,357,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced,Yes,3142,Yes
35,577,3,Bachelor,Medium,High,5,Low,7,15,Excellent,Very High,80,2,2,2,Bad,0,1,358,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Manager,Married,Yes,6154,Yes
21,1146,8,College,Medium,Very High,2,Very High,2,11,Excellent,Low,80,3,26,6,Bad,14,1,359,Y,1,Travel_Rarely,Sales,Other,Female,Manager,Married,Yes,2000,No
40,1120,12,Bachelor,Very High,Low,4,High,7,16,Outstanding,Medium,80,1,2,4,Bad,11,1,360,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,Yes,3743,No
54,181,24,Bachelor,Very High,Very High,5,Low,1,22,Outstanding,Low,80,0,19,1,Better,11,1,361,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Research Director,Married,Yes,8884,Yes
25,519,18,College,Medium,Very High,2,Low,6,18,Excellent,Medium,80,0,18,1,Best,0,1,362,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Laboratory Technician,Married,Yes,9301,Yes
43,270,13,College,High,Very High,5,High,0,19,Low,Low,80,3,7,2,Best,0,1,363,Y,1,Travel_Frequently,Human Resources,Medical,Female,Human Resources,Married,No,5478,Yes
42,193,10,Master,Medium,Low,5,Medium,4,17,Excellent,Medium,80,3,13,2,Bad,0,1,364,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Laboratory Technician,Single,Yes,4502,No
24,830,18,Bachelor,Very High,High,4,Very High,0,12,Excellent,Medium,80,1,4,4,Best,1,1,365,Y,1,Non-Travel,Research & Development,Human Resources,Male,Manufacturing Director,Divorced,No,14983,No
22,1328,24,Doctor,Medium,High,2,Medium,7,15,Excellent,Very High,80,3,2,0,Best,0,1,366,Y,1,Travel_Rarely,Human Resources,Medical,Male,Research Scientist,Divorced,No,10504,Yes
38,1180,15,Master,Medium,High,4,Very High,3,11,Outstanding,High,80,1,20,6,Better,15,1,367,Y,1,Travel_Rarely,Sales,Human Resources,Male,Sales Representative,Married,No,13740,Yes
32,305,9,College,Low,Very High,5,Low,5,12,Excellent,High,80,2,4,5,Good,14,1,368,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,Married,No,18001,Yes
49,609,10,Bachelor,High,Low,3,Medium,2,14,Outstanding,Medium,80,2,2,1,Good,5,1,369,Y,1,Travel_Frequently,Human Resources,Other,Male,Research Director,Single,Yes,2000,No
35,232,5,Doctor,Low,Low,4,Medium,1,21,Excellent,Low,80,1,1,6,Better,14,1,370,Y,1,Travel_Frequently,Human Resources,Medical,Female,Research Scientist,Married,No,11402,No
43,142,6,College,Medium,Very High,3,Very High,6,17,Excellent,Medium,80,1,8,6,Good,3,1,371,Y,1,Travel_Frequently,Sales,Human Resources,Male,Healthcare Representative,Married,No,2000,No
48,1026,23,Doctor,High,Very High,1,Very High,2,16,Good,Low,80,3,4,0,Better,5,1,372,Y,1,Travel_Frequently,Sales,Human Resources,Female,Research Director,Divorced,No,16179,No
33,626,28,Bachelor,Medium,Medium,5,Very High,5,20,Excellent,Medium,80,1,28,0,Good,14,1,373,Y,1,Travel_Rarely,Sales,Marketing,Female,Manager,Married,No,5754,Yes
21,695,12,Doctor,Low,High,5,Low,6,12,Excellent,Very High,80,2,1,6,Good,5,1,374,Y,1,Travel_Frequently,Research & Development,Human Resources,Male,Laboratory Technician,Married,Yes,6854,Yes
21,787,20,Doctor,Very High,Very High,4,High,4,13,Excellent,Medium,80,3,19,3,Better,6,1,375,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Married,Yes,4141,Yes
35,1364,23,College,Low,Low,5,Medium,0,18,Good,High,80,1,9,4,Better,15,1,376,Y,1,Travel_Rarely,Human Resources,Other,Female,Healthcare Representative,Divorced,No,3056,No
44,1427,17,Bachelor,Low,Very High,1,Very High,8,11,Excellent,Very High,80,2,13,4,Better,11,1,377,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Healthcare Representative,Divorced,Yes,2077,Yes
44,381,11,Master,Very High,Low,3,Medium,5,21,Excellent,Low,80,0,17,1,Better,5,1,378,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Divorced,Yes,2000,No
35,1330,14,Bachelor,Medium,Medium,1,High,3,25,Excellent,High,80,0,16,6,Good,5,1,379,Y,1,Non-Travel,Research & Development,Human Resources,Female,Manager,Divorced,Yes,17345,No
36,1266,22,Below College,Medium,High,4,Medium,7,21,Excellent,Medium,80,0,12,3,Bad,10,1,380,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Sales Representative,Married,No,2222,Yes
18,637,10,Bachelor,High,Medium,1,High,7,23,Excellent,High,80,0,11,6,Bad,3,1,381,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Sales Executive,Single,No,5229,No
27,1435,4,Master,Medium,Very High,4,Medium,4,21,Excellent,Low,80,3,24,2,Bad,4,1,382,Y,1,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Divorced,Yes,2097,No
26,1267,5,College,Very High,Very High,1,Low,2,16,Excellent,High,80,2,1,1,Better,16,1,383,Y,1,Non-Travel,Human Resources,Marketing,Female,Sales Representative,Divorced,Yes,11712,Yes
39,481,6,Below College,High,Medium,4,High,3,15,Outstanding,Low,80,1,5,2,Good,12,1,384,Y,1,Non-Travel,Sales,Medical,Male,Healthcare Representative,Married,No,12666,Yes
39,558,10,Master,High,High,2,High,1,11,Excellent,Low,80,0,15,2,Best,3,1,385,Y,1,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Divorced,No,11504,No
32,1018,29,College,High,Medium,4,Low,0,25,Outstanding,Medium,80,2,0,3,Bad,8,1,386,Y,1,Non-Travel,Sales,Marketing,Male,Manufacturing Director,Married,No,7824,Yes
25,555,26,Master,Very High,High,1,Medium,3,18,Outstanding,Low,80,3,4,0,Better,6,1,387,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Research Director,Married,No,11147,No
23,447,5,Master,High,High,1,Medium,4,12,Excellent,Medium,80,3,10,0,Good,0,1,388,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Sales Representative,Married,No,2000,No
33,419,4,College,Low,Very High,3,Very High,0,16,Good,High,80,1,3,6,Bad,0,1,389,Y,1,Non-Travel,Human Resources,Marketing,Female,Research Scientist,Divorced,Yes,14492,No
40,789,1,Below College,Low,Low,1,Medium,4,21,Excellent,Low,80,1,9,3,Best,11,1,390,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,Yes,14190,Yes
31,923,10,Doctor,High,Very High,4,Low,7,16,Excellent,Medium,80,1,22,1,Good,6,1,391,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Human Resources,Single,Yes,8862,Yes
40,1469,17,Bachelor,Medium,High,1,Very High,6,25,Excellent,High,80,1,25,3,Best,10,1,392,Y,1,Non-Travel,Human Resources,Medical,Male,Research Director,Married,Yes,5367,No
42,431,21,Below College,Very High,Very High,5,High,9,16,Excellent,Low,80,3,11,3,Good,0,1,393,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,Married,No,2000,Yes
20,755,28,Below College,Very High,Medium,4,Medium,9,18,Excellent,High,80,2,9,4,Good,17,1,394,Y,1,Travel_Frequently,Human Resources,Human Resources,Female,Healthcare Representative,Married,Yes,10229,No
29,529,3,Below College,Medium,Medium,2,Low,2,22,Excellent,High,80,0,31,2,Better,0,1,395,Y,1,Travel_Frequently,Human Resources,Medical,Female,Human Resources,Single,Yes,7281,Yes
41,472,6,Master,High,Low,4,High,7,16,Excellent,Low,80,0,9,1,Bad,13,1,396,Y,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Single,No,3775,No
40,516,14,Master,Low,Medium,1,High,6,13,Excellent,Low,80,3,2,4,Best,7,1,397,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Sales Representative,Single,No,3145,No
28,349,7,Doctor,Low,Low,1,Low,6,11,Excellent,Medium,80,0,5,1,Good,11,1,398,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Single,No,14669,Yes
20,710,19,Below College,Low,Very High,2,Medium,5,15,Excellent,Very High,80,3,9,4,Best,0,1,399,Y,1,Non-Travel,Human Resources,Other,Male,Healthcare Representative,Divorced,No,6332,Yes
45,396,6,Bachelor,Low,Medium,2,Low,1,18,Excellent,High,80,3,30,3,Bad,1,1,400,Y,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Single,No,5156,Yes
40,818,11,Doctor,Low,Very High,5,Medium,0,11,Excellent,Medium,80,1,16,4,Bad,5,1,401,Y,2,Travel_Frequently,Sales,Medical,Female,Manager,Married,No,9531,Yes
31,264,14,Doctor,High,High,2,High,2,15,Excellent,High,80,1,12,4,Good,3,1,402,Y,2,Travel_Frequently,Sales,Other,Male,Human Resources,Married,No,7867,Yes
39,743,15,College,Low,Low,3,Medium,3,17,Good,Low,80,0,16,3,Good,0,1,403,Y,2,Travel_Frequently,Human Resources,Life Sciences,Female,Human Resources,Married,No,7217,No
49,1160,24,Below College,High,Very High,1,Very High,7,19,Excellent,High,80,3,14,1,Best,3,1,404,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Sales Representative,Divorced,No,7235,No
50,832,3,College,High,Low,1,Medium,1,16,Good,Very High,80,0,14,3,Good,9,1,405,Y,2,Travel_Rarely,Sales,Other,Male,Research Director,Divorced,No,5592,No
33,692,12,Below College,Low,Very High,4,Medium,2,17,Outstanding,Low,80,1,20,2,Best,3,1,406,Y,2,Non-Travel,Sales,Medical,Male,Healthcare Representative,Married,No,2000,Yes
38,976,2,Master,Medium,Medium,1,Medium,6,12,Outstanding,Low,80,1,24,2,Better,5,1,407,Y,2,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Married,Yes,7802,No
48,1361,24,College,Low,Very High,4,Low,2,18,Good,Medium,80,0,16,6,Best,7,1,408,Y,2,Travel_Rarely,Sales,Medical,Male,Sales Representative,Married,No,4836,Yes
28,929,10,Bachelor,Medium,Low,5,Very High,0,12,Outstanding,Low,80,0,10,0,Better,10,1,409,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Manager,Divorced,Yes,11030,No
31,922,15,Doctor,Low,Medium,2,Medium,1,22,Excellent,Very High,80,2,18,4,Better,9,1,410,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,No,4095,No
38,808,7,Doctor,Medium,Low,2,Very High,5,12,Excellent,Medium,80,0,27,4,Best,14,1,411,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Divorced,No,13652,No
37,953,29,Doctor,Very High,Very High,5,High,9,15,Outstanding,Medium,80,2,17,4,Bad,12,1,412,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Human Resources,Divorced,Yes,7508,Yes
36,1196,23,Below College,Low,Very High,1,Low,4,20,Good,High,80,1,11,0,Bad,5,1,413,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Married,Yes,10217,Yes
33,1139,24,Bachelor,Low,High,5,Very High,0,14,Outstanding,Low,80,1,8,5,Best,11,1,414,Y,2,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,Divorced,No,9584,No
45,1244,19,Bachelor,Low,Low,3,High,6,17,Outstanding,Low,80,2,22,2,Bad,4,1,415,Y,2,Non-Travel,Human Resources,Marketing,Male,Manufacturing Director,Single,Yes,7010,Yes
40,170,22,Below College,Very High,Low,4,Medium,5,12,Excellent,Medium,80,2,13,0,Best,4,1,416,Y,2,Travel_Rarely,Sales,Human Resources,Female,Research Scientist,Single,No,13779,No
51,729,19,Bachelor,Very High,High,1,Medium,1,22,Excellent,Medium,80,1,10,0,Good,5,1,417,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Married,Yes,13352,No
46,1137,5,Bachelor,High,Medium,3,Very High,9,15,Excellent,Medium,80,3,12,1,Good,6,1,418,Y,2,Non-Travel,Human Resources,Human Resources,Female,Research Director,Single,No,8111,No
24,887,15,Master,Low,Medium,4,High,9,15,Excellent,Medium,80,2,24,3,Best,8,1,419,Y,2,Travel_Frequently,Human Resources,Life Sciences,Male,Sales Executive,Divorced,No,13351,Yes
33,314,7,Bachelor,Low,Low,4,High,1,15,Excellent,Low,80,1,8,0,Good,8,1,420,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Research Director,Divorced,Yes,6935,Yes
52,418,5,Bachelor,Medium,Medium,2,Medium,5,24,Excellent,Low,80,3,15,6,Best,10,1,421,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Research Director,Single,Yes,16378,No
42,1328,13,Below College,Very High,Very High,1,Very High,1,25,Excellent,High,80,0,24,6,Better,0,1,422,Y,2,Travel_Rarely,Research & Development,Marketing,Female,Human Resources,Single,Yes,9635,Yes
30,936,13,College,Very High,Very High,4,Medium,3,18,Excellent,Low,80,0,8,4,Better,3,1,423,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Manager,Married,Yes,11673,No
34,668,28,College,Low,High,2,Very High,0,24,Excellent,Low,80,2,23,5,Best,5,1,424,Y,2,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,Single,Yes,5325,Yes
30,620,22,Below College,Low,High,1,Medium,1,15,Excellent,High,80,1,4,2,Best,12,1,425,Y,2,Travel_Rarely,Sales,Medical,Female,Research Director,Married,No,7541,Yes
31,1279,9,Master,Low,Low,4,Very High,6,15,Outstanding,High,80,2,16,0,Better,14,1,426,Y,2,Travel_Frequently,Human Resources,Other,Female,Research Director,Married,No,3199,Yes
38,984,19,Below College,Medium,High,1,Medium,2,17,Low,Very High,80,3,0,5,Good,0,1,427,Y,2,Travel_Frequently,Human Resources,Marketing,Female,Healthcare Representative,Married,No,3921,Yes
35,1063,22,Master,Low,Very High,3,Medium,4,23,Excellent,Low,80,3,7,1,Best,11,1,428,Y,2,Travel_Frequently,Research & Development,Human Resources,Male,Research Director,Divorced,Yes,2000,Yes
41,627,13,College,Very High,Low,5,Medium,3,21,Excellent,Low,80,1,22,4,Better,4,1,429,Y,2,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Divorced,No,12867,Yes
25,331,17,Below College,Very High,High,4,Low,9,25,Excellent,Medium,80,1,19,3,Best,4,1,430,Y,2,Non-Travel,Sales,Human Resources,Female,Healthcare Representative,Single,No,2000,Yes
27,1388,1,Doctor,High,Low,5,Low,0,17,Excellent,Very High,80,2,6,4,Best,9,1,431,Y,2,Travel_Frequently,Sales,Other,Female,Laboratory Technician,Married,No,2000,Yes
38,469,22,Below College,Medium,Low,3,Low,9,12,Excellent,Medium,80,1,18,2,Bad,10,1,432,Y,2,Non-Travel,Sales,Human Resources,Female,Sales Representative,Married,No,3618,Yes
27,475,9,Doctor,High,Very High,2,Medium,0,15,Excellent,Low,80,3,19,0,Best,0,1,433,Y,2,Travel_Frequently,Sales,Life Sciences,Female,Human Resources,Single,No,5262,No
