Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
37,575,1,Bachelor,High,Very High,2,High,5,19,Excellent,High,80,1,3,3,Good,0,1,264,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Single,No,9041,No
43,429,9,Bachelor,Low,Very High,1,Medium,0,22,Good,Medium,80,1,20,3,Best,11,1,265,Y,1,Non-Travel,Research & Development,Human Resources,Male,Research Scientist,Single,No,8776,Yes
38,355,21,Below College,Very High,Very High,1,Low,8,11,Excellent,Very High,80,3,0,0,Bad,5,1,266,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,No,2000,Yes
49,138,16,College,Low,Low,5,Medium,1,22,Low,Very High,80,1,10,3,Better,9,1,267,Y,1,Travel_Frequently,Human Resources,Medical,Male,Manufacturing Director,Divorced,No,19550,No
45,1153,17,Below College,Medium,Low,4,Medium,4,18,Excellent,Very High,80,3,1,6,Bad,3,1,268,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Laboratory Technician,Single,Yes,7159,No
47,1389,1,Bachelor,High,High,3,High,2,25,Excellent,High,80,1,8,4,Good,9,1,269,Y,1,Non-Travel,Research & Development,Marketing,Female,Human Resources,Married,Yes,8777,Yes
55,330,15,Master,Very High,Medium,2,Medium,8,14,Excellent,Medium,80,3,5,3,Good,3,1,270,Y,1,Travel_Rarely,Human Resources,Other,Female,Research Scientist,Divorced,Yes,6282,No
36,1391,5,College,Very High,Low,4,High,8,11,Excellent,High,80,0,15,2,Bad,0,1,271,Y,1,Travel_Frequently,Sales,Other,Female,Manager,Single,No,4803,Yes
42,380,19,College,High,High,3,High,9,17,Excellent,Very High,80,1,0,6,Best,19,1,272,Y,1,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married,No,2000,No
52,134,29,Below College,Low,Very High,3,High,6,16,Excellent,Very High,80,2,12,2,Bad,12,1,273,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Human Resources,Divorced,Yes,8270,Yes
40,735,2,Below College,High,Medium,3,Very High,2,16,Excellent,Medium,80,2,2,4,Good,14,1,274,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Divorced,No,13439,Yes
24,1390,16,College,Very High,Low,5,Medium,4,11,Excellent,Medium,80,2,20,1,Best,13,1,275,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Manager,Single,No,6737,Yes
37,625,15,College,Medium,High,1,High,4,14,Outstanding,Medium,80,2,18,6,Bad,5,1,276,Y,1,Non-Travel,Sales,Other,Female,Research Director,Divorced,Yes,6350,No
53,1099,10,Below College,Medium,Very High,1,Low,5,12,Excellent,High,80,2,26,1,Best,3,1,277,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Research Director,Married,No,11274,Yes
49,450,20,Doctor,Low,High,1,Very High,4,16,Good,Very High,80,1,13,3,Best,9,1,278,Y,1,Travel_Frequently,Research & Development,Other,Male,Laboratory Technician,Single,Yes,2000,No
24,1410,8,Master,Low,High,5,High,6,16,Outstanding,High,80,2,10,2,Bad,8,1,279,Y,1,Travel_Frequently,Research & Development,Medical,Female,Healthcare Representative,Single,Yes,10542,No
27,223,2,Below College,Very High,Medium,2,Low,3,16,Excellent,High,80,2,3,0,Bad,0,1,280,Y,1,Non-Travel,Research & Development,Medical,Male,Research Scientist,Married,Yes,2000,Yes
43,138,17,Doctor,High,High,3,Very High,0,17,Excellent,Low,80,2,25,1,Better,0,1,281,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Research Director,Divorced,No,4319,Yes
46,207,23,Bachelor,High,High,2,High,2,23,Excellent,High,80,0,0,2,Better,5,1,282,Y,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,Yes,2000,No
57,729,12,Bachelor,Very High,Medium,4,High,4,18,Low,Low,80,0,8,5,Good,3,1,283,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,Married,Yes,5015,Yes
45,1072,19,Doctor,High,Very High,1,Medium,8,20,Good,Medium,80,2,1,6,Best,12,1,284,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Married,Yes,4265,No
38,647,22,Master,High,Low,1,Low,2,17,Excellent,Very High,80,3,7,4,Bad,7,1,285,Y,1,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Divorced,No,7631,Yes
32,1329,9,Bachelor,Low,Low,3,Low,2,11,Excellent,Low,80,0,9,2,Bad,0,1,286,Y,1,Non-Travel,Human Resources,Technical Degree,Female,Manager,Married,Yes,2000,Yes
25,254,13,Below College,Very High,Medium,4,High,2,12,Excellent,Low,80,0,7,6,Better,4,1,287,Y,1,Travel_Rarely,Research & Development,Medical,Female,Research Director,Divorced,No,3630,No
36,632,27,Doctor,High,Very High,2,Very High,7,19,Excellent,Medium,80,2,19,2,Bad,14,1,288,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Married,No,2000,No
32,258,12,College,High,Low,1,Very High,0,11,Excellent,Low,80,3,9,5,Better,5,1,289,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Manufacturing Director,Married,No,9205,No
34,880,8,College,Medium,Very High,3,Medium,1,13,Excellent,Very High,80,0,4,1,Bad,9,1,290,Y,1,Travel_Rarely,Research & Development,Marketing,Female,Human Resources,Married,Yes,5174,Yes
46,480,26,Doctor,Medium,Low,4,Medium,7,19,Excellent,High,80,2,7,0,Good,0,1,291,Y,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Married,No,5240,Yes
31,1339,16,College,Medium,Low,4,Very High,7,20,Excellent,Medium,80,1,13,0,Better,9,1,292,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Manager,Married,No,10621,No
36,384,28,Bachelor,High,Medium,4,High,1,16,Excellent,Low,80,2,24,4,Better,0,1,293,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Healthcare Representative,Divorced,No,4005,Yes
34,240,9,Master,Low,Low,4,Low,9,25,Excellent,Very High,80,0,8,4,Bad,0,1,294,Y,1,Non-Travel,Human Resources,Other,Female,Manufacturing Director,Single,Yes,2000,Yes
43,783,1,College,High,Low,2,High,4,21,Outstanding,Very High,80,1,4,3,Best,0,1,295,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,No,2000,No
42,1245,11,Below College,Low,Very High,3,Low,3,25,Excellent,High,80,3,20,2,Good,2,1,296,Y,1,Travel_Rarely,Human Resources,Other,Female,Manager,Married,No,4586,Yes
33,780,21,Master,Very High,Medium,4,Medium,1,11,Outstanding,Very High,80,1,6,0,Bad,3,1,297,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Healthcare Representative,Single,Yes,3577,No
33,295,7,Bachelor,High,Low,2,Medium,2,12,Outstanding,High,80,2,6,2,Good,10,1,298,Y,1,Non-Travel,Human Resources,Human Resources,Male,Laboratory Technician,Single,Yes,3309,No
45,898,10,Doctor,Medium,Very High,4,Very High,5,14,Excellent,High,80,1,17,0,Best,8,1,299,Y,1,Travel_Rarely,Human Resources,Life Sciences,Male,Laboratory Technician,Single,No,15694,Yes
41,1215,20,Below College,High,High,5,Very High,9,12,Excellent,Low,80,0,9,5,Bad,0,1,300,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,No,2000,No
50,606,9,Below College,Medium,Very High,5,Medium,0,12,Outstanding,High,80,0,21,1,Better,7,1,301,Y,1,Travel_Frequently,Sales,Medical,Male,Laboratory Technician,Married,Yes,8857,No
55,1053,9,Bachelor,Low,Very High,4,High,7,24,Excellent,Medium,80,1,17,4,Good,5,1,302,Y,1,Travel_Rarely,Research & Development,Marketing,Female,Research Director,Single,Yes,8046,No
46,169,12,Master,Medium,Medium,4,Low,6,22,Excellent,Low,80,1,25,1,Bad,5,1,303,Y,1,Travel_Rarely,Human Resources,Life Sciences,Male,Healthcare Representative,Divorced,No,12377,Yes
41,1473,2,College,Low,Medium,4,Very High,7,23,Low,Very High,80,1,7,1,Good,3,1,304,Y,1,Non-Travel,Sales,Human Resources,Female,Human Resources,Divorced,No,7870,No
29,675,25,Master,High,Medium,4,High,2,13,Excellent,Low,80,2,27,4,Better,8,1,305,Y,1,Non-Travel,Sales,Marketing,Female,Research Scientist,Single,Yes,12260,No
33,549,24,Doctor,High,Very High,4,Very High,3,11,Excellent,Low,80,2,2,2,Bad,5,1,306,Y,1,Travel_Frequently,Human Resources,Medical,Female,Healthcare Representative,Married,No,7596,No
25,491,21,Bachelor,High,Low,5,Very High,9,21,Excellent,Low,80,2,9,1,Best,10,1,307,Y,1,Non-Travel,Research & Development,Technical Degree,Female,Laboratory Technician,Married,Yes,4891,No
23,158,23,Master,Very High,Very High,4,Low,4,24,Excellent,Medium,80,1,2,6,Best,0,1,308,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single,Yes,13169,Yes
46,227,7,Below College,Low,High,5,Low,8,13,Excellent,Low,80,1,15,2,Good,14,1,309,Y,1,Non-Travel,Human Resources,Medical,Male,Laboratory Technician,Married,Yes,18280,Yes
40,497,24,Master,High,Low,3,High,6,20,Excellent,Very High,80,0,13,5,Best,4,1,310,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Sales Representative,Single,No,13282,No
37,1348,22,Master,High,High,4,Medium,0,19,Excellent,Low,80,0,0,0,Bad,14,1,311,Y,1,Non-Travel,Human Resources,Marketing,Female,Manager,Divorced,Yes,4866,No
44,1038,13,Doctor,Low,High,5,Low,0,18,Outstanding,Medium,80,0,5,2,Bad,5,1,312,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Laboratory Technician,Married,No,9146,Yes
30,906,19,Bachelor,Medium,Medium,4,Very High,3,23,Outstanding,Medium,80,0,2,1,Bad,11,1,313,Y,1,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Divorced,Yes,7810,No
38,527,18,Bachelor,Very High,Very High,4,Very High,2,12,Excellent,Very High,80,1,16,4,Good,0,1,314,Y,1,Travel_Rarely,Sales,Other,Male,Research Scientist,Single,No,9805,Yes
34,1405,9,College,High,High,3,Very High,3,18,Excellent,Low,80,1,10,4,Best,11,1,315,Y,1,Travel_Rarely,Sales,Medical,Female,Research Scientist,Single,No,2000,Yes
30,1360,29,Bachelor,Medium,High,5,High,4,15,Excellent,Low,80,1,14,2,Good,6,1,316,Y,1,Non-Travel,Sales,Medical,Male,Sales Representative,Divorced,No,10096,No
40,942,23,Doctor,Medium,Low,2,Low,3,12,Excellent,Medium,80,3,7,6,Bad,0,1,317,Y,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,Yes,2000,Yes
44,379,5,Master,Medium,Very High,5,Low,0,13,Excellent,High,80,3,9,3,Bad,1,1,318,Y,1,Non-Travel,Research & Development,Other,Female,Research Scientist,Married,Yes,6938,Yes
40,211,4,College,Very High,Very High,5,Medium,2,21,Outstanding,High,80,1,18,1,Best,6,1,319,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Manager,Single,No,5305,No
31,326,4,College,High,High,2,Very High,2,24,Low,Low,80,0,15,4,Best,15,1,320,Y,1,Travel_Rarely,Human Resources,Marketing,Female,Sales Executive,Divorced,No,2000,No
26,1135,9,Doctor,Low,Very High,3,Medium,8,14,Excellent,Medium,80,0,16,2,Best,15,1,321,Y,1,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Single,No,2000,No
43,998,25,Doctor,Medium,High,4,Very High,4,19,Excellent,High,80,0,12,5,Bad,0,1,322,Y,1,Travel_Rarely,Sales,Medical,Male,Manager,Married,Yes,11424,No
41,1037,20,College,Medium,High,5,Low,5,18,Excellent,High,80,1,9,2,Bad,3,1,323,Y,1,Non-Travel,Research & Development,Marketing,Female,Sales Representative,Divorced,Yes,2000,Yes
34,350,11,Below College,Very High,Medium,4,Medium,2,13,Outstanding,Low,80,2,15,4,Bad,0,1,324,Y,1,Travel_Frequently,Human Resources,Human Resources,Female,Sales Executive,Divorced,Yes,2000,No
44,460,1,Doctor,High,Medium,5,Low,1,16,Excellent,Very High,80,1,7,5,Better,0,1,325,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Human Resources,Married,No,5560,Yes
19,1037,29,College,Medium,Low,1,High,8,23,Excellent,Low,80,0,10,2,Better,8,1,326,Y,1,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Divorced,Yes,8874,No
34,1442,20,Master,Very High,High,5,Low,5,12,Excellent,High,80,3,17,4,Good,4,1,327,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Human Resources,Married,Yes,6625,Yes
52,1195,12,College,Medium,High,3,Low,3,21,Excellent,Low,80,3,14,6,Better,12,1,328,Y,1,Non-Travel,Sales,Marketing,Male,Healthcare Representative,Divorced,Yes,5852,Yes
53,1444,13,Bachelor,Medium,Low,5,Very High,4,21,Excellent,Very High,80,1,8,3,Better,0,1,329,Y,1,Non-Travel,Sales,Human Resources,Female,Sales Executive,Married,Yes,13454,Yes
30,266,29,College,Low,Medium,5,Very High,0,23,Excellent,Very High,80,2,8,4,Good,12,1,330,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Human Resources,Married,No,4780,No
42,347,6,Bachelor,Low,Medium,3,High,7,21,Outstanding,Low,80,3,2,1,Better,16,1,331,Y,1,Travel_Rarely,Human Resources,Life Sciences,Male,Sales Executive,Single,Yes,6661,No
39,1172,19,College,Very High,Very High,3,Medium,4,15,Excellent,Very High,80,1,0,2,Best,5,1,332,Y,1,Non-Travel,Sales,Marketing,Male,Sales Executive,Married,No,15093,No
55,1015,8,Master,Medium,Very High,4,High,3,23,Excellent,High,80,3,5,2,Bad,3,1,333,Y,1,Travel_Frequently,Sales,Other,Female,Manufacturing Director,Divorced,No,5881,No
51,225,20,Bachelor,High,Very High,2,High,1,11,Excellent,Medium,80,2,7,2,Bad,10,1,334,Y,1,Non-Travel,Research & Development,Human Resources,Female,Research Scientist,Divorced,Yes,5344,Yes
26,857,16,Bachelor,Low,Very High,3,Low,2,15,Excellent,Very High,80,1,15,4,Good,4,1,335,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Manufacturing Director,Divorced,No,2315,Yes
26,801,19,Doctor,Low,High,5,Medium,3,23,Excellent,High,80,1,11,6,Best,15,1,336,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Sales Executive,Divorced,No,8276,No
26,472,1,College,Medium,Medium,1,Medium,8,22,Excellent,Low,80,1,15,2,Best,12,1,337,Y,1,Non-Travel,Human Resources,Technical Degree,Female,Laboratory Technician,Single,Yes,10125,No
20,1396,11,Doctor,Medium,Low,3,Low,8,14,Low,High,80,2,13,0,Best,8,1,338,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,Yes,12246,Yes
37,1119,16,Doctor,Medium,Very High,5,High,3,12,Excellent,Medium,80,1,5,2,Bad,0,1,339,Y,1,Travel_Frequently,Human Resources,Medical,Male,Human Resources,Divorced,Yes,15138,Yes
44,384,21,Doctor,Medium,Low,2,Very High,4,23,Excellent,Medium,80,3,9,4,Bad,3,1,340,Y,1,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,Yes,4390,No
38,863,29,Master,Medium,High,2,Low,3,22,Excellent,Low,80,3,17,6,Better,9,1,341,Y,1,Non-Travel,Human Resources,Medical,Female,Human Resources,Single,Yes,7440,Yes
34,683,25,Doctor,High,Low,2,Low,3,22,Excellent,Medium,80,2,27,0,Bad,3,1,342,Y,1,Non-Travel,Sales,Marketing,Female,Human Resources,Divorced,No,11806,Yes
39,1187,22,Below College,Very High,Low,5,Low,5,20,Excellent,High,80,3,12,6,Bad,15,1,343,Y,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,Yes,13393,Yes
34,572,10,College,Medium,Very High,2,Medium,3,19,Excellent,Medium,80,2,7,0,Best,3,1,344,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Divorced,No,2000,No
39,467,2,Doctor,Medium,High,4,High,4,14,Excellent,Medium,80,0,7,3,Bad,0,1,345,Y,1,Non-Travel,Human Resources,Other,Female,Research Scientist,Divorced,No,8100,Yes
45,1128,16,Below College,Low,Low,5,Medium,2,23,Excellent,High,80,2,3,3,Bad,10,1,346,Y,1,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,Divorced,No,2000,No
39,973,23,Bachelor,High,High,1,Low,1,11,Good,Low,80,2,7,5,Best,10,1,347,Y,1,Travel_Rarely,Sales,Marketing,Female,Healthcare Representative,Married,No,7392,Yes
42,990,16,Doctor,Medium,Low,3,High,3,15,Outstanding,High,80,3,12,5,Good,18,1,348,Y,1,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Divorced,Yes,2000,No
29,526,14,Master,Low,High,4,High,9,24,Excellent,High,80,0,17,1,Good,2,1,349,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Research Director,Single,Yes,9095,No
41,1259,25,College,High,High,2,Low,6,11,Excellent,Low,80,1,17,6,Best,14,1,350,Y,1,Travel_Frequently,Human Resources,Other,Female,Laboratory Technician,Single,Yes,2000,Yes
39,204,7,Bachelor,Medium,High,4,Low,8,20,Excellent,Medium,80,1,17,2,Best,0,1,351,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Married,Yes,6133,Yes
44,867,7,College,High,High,2,Very High,7,16,Excellent,Medium,80,1,5,2,Good,10,1,352,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Married,No,9238,Yes
40,1215,25,Master,Low,Very High,3,High,5,16,Excellent,Low,80,1,7,0,Better,5,1,353,Y,1,Travel_Frequently,Human Resources,Other,Male,Human Resources,Single,No,9239,Yes
44,1199,6,Master,Low,Very High,1,High,9,25,Outstanding,High,80,3,7,3,Better,3,1,354,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Human Resources,Single,No,2000,No
38,1382,14,Doctor,Low,Very High,1,Very High,2,18,Excellent,Low,80,3,0,6,Best,7,1,355,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,Married,No,2000,No
30,104,11,Doctor,Low,High,4,Low,0,12,Excellent,Low,80,1,0,4,Best,11,1,356,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Single,No,3278,Yes
42,595,25,Below College,Low,Low,3,Very High,5,15,Excellent,High,80,1,15,5,Good,9,1,357,Y,1,Non-Travel,Sales,Life Sciences,Male,Sales Executive,Divorced,No,2000,No
57,667,21,Doctor,High,Very High,3,High,9,20,Excellent,Low,80,1,4,6,Bad,6,1,358,Y,1,Travel_Frequently,Sales,Marketing,Female,Research Director,Married,Yes,12342,Yes
24,1380,23,Bachelor,High,Low,1,Medium,0,20,Excellent,High,80,1,19,2,Better,13,1,359,Y,1,Non-Travel,Human Resources,Medical,Male,Human Resources,Single,Yes,3474,No
48,357,22,Bachelor,Very High,Low,5,High,6,11,Excellent,Very High,80,0,0,0,Best,7,1,360,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Executive,Married,No,13960,No
32,861,23,Bachelor,High,Low,4,Very High,5,18,Low,Very High,80,1,9,2,Bad,13,1,361,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Laboratory Technician,Married,No,7671,Yes
32,377,17,Doctor,Low,Medium,5,Medium,2,24,Excellent,High,80,0,9,4,Bad,7,1,362,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Manufacturing Director,Single,Yes,2000,No
26,540,6,Below College,Low,Medium,1,High,1,25,Excellent,High,80,1,14,3,Bad,6,1,363,Y,1,Travel_Frequently,Research & Development,Other,Female,Healthcare Representative,Divorced,No,13099,No
29,343,2,Bachelor,Medium,High,4,Very High,5,17,Excellent,Low,80,1,18,6,Good,0,1,364,Y,1,Non-Travel,Human Resources,Technical Degree,Female,Manufacturing Director,Single,Yes,2099,No
37,1096,17,Bachelor,Very High,High,3,Medium,7,16,Excellent,Medium,80,2,16,3,Bad,9,1,365,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Divorced,No,14361,No
31,393,14,College,High,Medium,3,Medium,8,24,Excellent,Medium,80,3,11,0,Better,15,1,366,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Laboratory Technician,Single,Yes,8092,Yes
56,258,12,Below College,High,Low,4,High,4,21,Excellent,Very High,80,2,11,1,Better,4,1,367,Y,1,Travel_Rarely,Research & Development,Human Resources,Male,Human Resources,Married,No,4736,No
37,355,5,Master,Very High,Medium,1,Very High,5,24,Excellent,High,80,3,10,0,Best,3,1,368,Y,1,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,Married,No,8286,No
35,771,2,Master,Medium,Very High,1,High,3,23,Excellent,High,80,3,23,2,Best,0,1,369,Y,1,Travel_Rarely,Human Resources,Other,Male,Laboratory Technician,Married,No,8431,Yes
28,641,1,Below College,Low,High,1,Medium,9,13,Excellent,Medium,80,0,4,1,Bad,6,1,370,Y,1,Travel_Rarely,Sales,Marketing,Male,Manufacturing Director,Divorced,Yes,10798,Yes
41,1089,18,Bachelor,High,High,4,Very High,2,18,Excellent,Medium,80,1,17,5,Good,15,1,371,Y,1,Non-Travel,Sales,Medical,Female,Research Director,Single,No,9673,No
34,729,28,Below College,Low,High,5,High,1,17,Excellent,Very High,80,1,14,4,Best,1,1,372,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,Married,Yes,4928,No
36,190,9,Bachelor,High,Very High,2,Medium,2,16,Excellent,Medium,80,2,12,3,Bad,14,1,373,Y,1,Travel_Rarely,Human Resources,Other,Male,Laboratory Technician,Divorced,No,9690,No
41,682,21,College,Low,Low,3,Very High,6,13,Excellent,Medium,80,3,0,5,Best,5,1,374,Y,1,Non-Travel,Research & Development,Medical,Male,Research Director,Single,Yes,6406,No
35,1013,29,Doctor,Medium,Medium,2,Medium,1,12,Excellent,High,80,1,17,2,Better,6,1,375,Y,1,Travel_Rarely,Human Resources,Marketing,Female,Manager,Divorced,No,3676,No
22,1326,21,Below College,Very High,Medium,1,Medium,0,16,Excellent,Very High,80,2,1,3,Better,2,1,376,Y,1,Travel_Rarely,Sales,Human Resources,Male,Research Scientist,Divorced,No,2000,Yes
40,885,2,College,Medium,Medium,3,Medium,1,14,Excellent,Medium,80,3,0,4,Bad,4,1,377,Y,1,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married,Yes,2000,No
54,586,8,Doctor,Low,Very High,2,Medium,3,15,Good,Medium,80,3,16,2,Better,0,1,378,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,No,12692,No
38,997,9,College,Low,Medium,4,Very High,0,24,Excellent,Low,80,0,3,6,Best,0,1,379,Y,1,Non-Travel,Sales,Other,Male,Sales Executive,Single,Yes,3011,No
25,1074,2,College,Low,Medium,4,Medium,0,25,Excellent,Low,80,3,18,5,Best,0,1,380,Y,1,Non-Travel,Sales,Medical,Male,Sales Representative,Single,No,5797,No
26,1208,17,Below College,High,Medium,5,High,2,17,Outstanding,Medium,80,2,4,0,Good,4,1,381,Y,1,Travel_Rarely,Sales,Other,Female,Manager,Divorced,Yes,3587,No
51,1414,24,Below College,High,Very High,4,Low,4,20,Excellent,Very High,80,1,0,6,Good,8,1,382,Y,1,Travel_Rarely,Research & Development,Other,Male,Manager,Divorced,No,4541,Yes
36,1316,8,Master,Medium,Very High,1,Very High,4,19,Excellent,High,80,1,22,5,Bad,11,1,383,Y,1,Non-Travel,Sales,Human Resources,Female,Human Resources,Single,No,2144,No
31,238,9,Bachelor,Low,Low,5,Low,2,17,Excellent,Medium,80,2,16,1,Better,11,1,384,Y,1,Non-Travel,Human Resources,Technical Degree,Male,Sales Executive,Married,No,4462,Yes
33,582,5,College,Medium,High,4,High,8,16,Outstanding,High,80,3,3,1,Better,6,1,385,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,Married,No,11495,No
18,739,26,Below College,High,Medium,2,Low,0,12,Excellent,Low,80,2,8,3,Best,0,1,386,Y,1,Non-Travel,Human Resources,Marketing,Male,Human Resources,Divorced,Yes,7106,Yes
51,169,21,Doctor,Very High,High,2,Medium,6,25,Excellent,Very High,80,0,19,3,Bad,7,1,387,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Manufacturing Director,Single,No,3824,Yes
42,596,25,Below College,Low,Medium,4,Medium,6,15,Excellent,High,80,1,4,5,Bad,5,1,388,Y,1,Travel_Rarely,Sales,Other,Female,Laboratory Technician,Married,No,7029,No
26,1275,9,Master,Very High,Low,5,Very High,5,14,Excellent,Low,80,2,16,1,Better,12,1,389,Y,1,Travel_Rarely,Research & Development,Other,Female,Human Resources,Single,No,13823,No
31,1211,29,Doctor,Medium,Low,5,Low,8,14,Excellent,High,80,0,18,5,Best,0,1,390,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Manager,Single,No,12737,Yes
43,1403,27,Master,High,High,3,Medium,7,18,Outstanding,Low,80,2,22,1,Best,8,1,391,Y,1,Non-Travel,Human Resources,Human Resources,Male,Healthcare Representative,Single,Yes,2000,No
26,685,21,Master,High,Low,1,Low,8,11,Excellent,High,80,0,7,0,Bad,6,1,392,Y,1,Non-Travel,Research & Development,Medical,Male,Research Director,Divorced,No,9846,Yes
34,828,20,Doctor,High,Low,2,High,6,21,Low,Very High,80,3,11,2,Bad,0,1,393,Y,1,Travel_Rarely,Human Resources,Medical,Female,Sales Executive,Married,No,11815,No
20,234,25,Master,Medium,Very High,3,High,6,24,Excellent,High,80,3,5,1,Bad,9,1,394,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Manager,Married,No,18439,Yes
37,1231,3,Doctor,Medium,Medium,5,Very High,0,20,Excellent,Medium,80,0,12,6,Best,0,1,395,Y,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Divorced,Yes,6934,Yes
36,629,13,Doctor,High,Medium,1,Low,3,12,Excellent,High,80,1,26,2,Good,16,1,396,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,Married,No,2000,Yes
54,638,1,Master,Medium,Low,5,Very High,7,23,Low,High,80,0,10,2,Good,1,1,397,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Research Scientist,Married,No,3494,Yes
22,842,9,Below College,High,High,2,Very High,3,15,Outstanding,Medium,80,2,19,0,Bad,12,1,398,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,Divorced,No,2000,No
28,1439,21,College,Medium,Low,4,Medium,0,11,Excellent,Low,80,2,21,3,Bad,2,1,399,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,Single,Yes,6898,No
41,826,18,Below College,High,Medium,5,Low,4,17,Excellent,Medium,80,3,21,0,Best,0,1,400,Y,1,Non-Travel,Sales,Other,Male,Sales Executive,Married,Yes,4400,Yes
25,383,4,Below College,Very High,Low,4,Low,6,25,Low,Medium,80,0,11,3,Best,6,1,401,Y,2,Travel_Frequently,Research & Development,Marketing,Male,Laboratory Technician,Married,No,8316,Yes
32,144,6,Bachelor,Low,High,2,Very High,6,23,Excellent,Very High,80,0,12,4,Good,2,1,402,Y,2,Travel_Frequently,Research & Development,Marketing,Female,Manager,Divorced,Yes,2000,No
43,883,15,Master,Low,Very High,1,Low,4,21,Low,Very High,80,0,18,6,Good,5,1,403,Y,2,Travel_Frequently,Human Resources,Marketing,Female,Sales Executive,Divorced,No,9611,Yes
