Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
44,1140,17,Doctor,Very High,Low,2,Very High,2,22,Outstanding,Low,80,2,1,4,Best,0,1,279,Y,1,Non-Travel,Human Resources,Marketing,Male,Laboratory Technician,Single,Yes,2980,Yes
36,176,24,Doctor,Medium,Medium,2,Medium,7,24,Good,Low,80,3,0,5,Bad,6,1,280,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Single,Yes,13554,Yes
44,751,19,Below College,High,High,2,High,5,20,Excellent,Medium,80,0,4,2,Better,7,1,281,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,No,5477,No
49,261,10,Doctor,High,Low,3,Low,0,15,Excellent,Low,80,1,8,3,Better,12,1,282,Y,1,Non-Travel,Research & Development,Human Resources,Male,Research Director,Married,Yes,2000,Yes
41,1361,10,Below College,Low,Low,5,Very High,4,24,Excellent,Medium,80,2,16,4,Better,20,1,283,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Healthcare Representative,Single,No,2000,Yes
36,766,28,Master,High,Low,2,Very High,8,22,Excellent,High,80,0,16,6,Bad,17,1,284,Y,1,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,Single,No,2000,Yes
35,202,27,Doctor,Low,Low,4,Very High,6,21,Excellent,Very High,80,3,6,2,Bad,18,1,285,Y,1,Non-Travel,Sales,Other,Male,Healthcare Representative,Married,No,11354,No
41,1198,29,Master,Low,Medium,1,High,2,17,Excellent,Very High,80,2,5,5,Bad,3,1,286,Y,1,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single,No,15556,No
28,958,5,Doctor,High,Low,4,Very High,4,19,Excellent,Low,80,1,17,2,Best,4,1,287,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Manager,Single,No,9525,No
42,561,15,Below College,Medium,Medium,1,High,0,21,Low,Low,80,0,4,5,Better,22,1,288,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Executive,Married,Yes,7186,No
27,199,28,Below College,High,Very High,1,Low,0,21,Excellent,Medium,80,1,19,5,Best,14,1,289,Y,1,Travel_Rarely,Sales,Medical,Male,Human Resources,Married,Yes,2000,Yes
51,1265,1,Master,Very High,High,5,Very High,4,13,Excellent,Low,80,3,10,4,Bad,4,1,290,Y,1,Non-Travel,Sales,Human Resources,Male,Manufacturing Director,Single,Yes,7482,Yes
26,428,24,Bachelor,Very High,Medium,3,High,8,13,Excellent,Low,80,2,25,5,Bad,11,1,291,Y,1,Non-Travel,Sales,Medical,Female,Laboratory Technician,Married,Yes,16578,Yes
34,334,13,Doctor,High,Low,4,Low,5,24,Excellent,Low,80,0,10,4,Bad,2,1,292,Y,1,Non-Travel,Sales,Other,Female,Manufacturing Director,Divorced,Yes,3199,Yes
29,524,6,Below College,Very High,Very High,2,Low,5,13,Outstanding,Medium,80,0,9,6,Best,0,1,293,Y,1,Travel_Frequently,Sales,Life Sciences,Female,Manager,Single,Yes,5445,Yes
36,1482,11,Doctor,Very High,Medium,4,High,8,11,Good,Low,80,1,14,5,Best,7,1,294,Y,1,Travel_Rarely,Human Resources,Marketing,Male,Manufacturing Director,Single,Yes,2000,Yes
24,1061,29,Master,Medium,Very High,1,High,3,21,Excellent,Very High,80,1,26,3,Good,7,1,295,Y,1,Travel_Frequently,Sales,Other,Female,Manufacturing Director,Married,No,3750,Yes
27,1427,20,Master,Very High,Low,2,Medium,3,17,Outstanding,Very High,80,3,19,4,Better,17,1,296,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Sales Representative,Married,No,2000,Yes
33,426,11,Doctor,High,Medium,5,Low,6,25,Good,Very High,80,2,8,6,Bad,2,1,297,Y,1,Travel_Rarely,Human Resources,Marketing,Male,Research Director,Divorced,No,2443,Yes
43,507,6,Doctor,Very High,Low,2,Medium,2,22,Excellent,Low,80,1,4,5,Best,0,1,298,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Married,Yes,9062,Yes
39,1331,15,Doctor,Low,High,5,Low,4,23,Excellent,High,80,0,2,2,Better,9,1,299,Y,1,Non-Travel,Sales,Human Resources,Male,Sales Representative,Divorced,No,12211,Yes
33,1227,12,Bachelor,Medium,High,1,Very High,8,17,Excellent,Low,80,2,0,4,Best,0,1,300,Y,1,Travel_Rarely,Research & Development,Other,Male,Human Resources,Single,No,3777,Yes
47,527,23,College,Medium,High,1,High,4,25,Excellent,Low,80,3,8,5,Better,0,1,301,Y,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,No,9299,Yes
42,1120,22,College,Low,Very High,1,Medium,1,16,Excellent,Very High,80,0,12,4,Good,0,1,302,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Manager,Married,No,9284,Yes
34,1263,17,Doctor,Medium,Medium,2,Medium,3,21,Excellent,Medium,80,3,7,2,Best,4,1,303,Y,1,Non-Travel,Research & Development,Human Resources,Male,Manager,Divorced,No,13948,Yes
31,1371,4,Doctor,Low,Medium,3,Very High,1,17,Excellent,Medium,80,1,7,3,Better,0,1,304,Y,1,Travel_Frequently,Human Resources,Other,Female,Research Scientist,Single,No,8576,No
46,1001,17,College,Very High,High,1,Very High,0,19,Excellent,Low,80,3,18,5,Good,7,1,305,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manager,Single,No,5217,No
42,896,19,Doctor,Low,High,5,Low,8,20,Excellent,Low,80,0,25,0,Bad,2,1,306,Y,1,Non-Travel,Sales,Human Resources,Male,Healthcare Representative,Single,Yes,12068,Yes
27,605,7,Master,Medium,High,2,Medium,4,19,Excellent,Very High,80,1,29,6,Best,0,1,307,Y,1,Non-Travel,Human Resources,Human Resources,Male,Human Resources,Single,Yes,2000,Yes
51,529,29,Bachelor,Low,High,4,High,6,13,Outstanding,Very High,80,0,15,5,Better,2,1,308,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Human Resources,Single,No,3007,No
57,679,7,Below College,Very High,Very High,5,High,2,19,Excellent,Low,80,2,14,5,Bad,16,1,309,Y,1,Non-Travel,Research & Development,Marketing,Female,Sales Representative,Divorced,No,4156,Yes
23,1463,8,Bachelor,Very High,High,5,Low,0,13,Excellent,Very High,80,0,4,5,Better,0,1,310,Y,1,Non-Travel,Research & Development,Marketing,Female,Research Director,Divorced,Yes,7804,Yes
41,292,13,College,Low,Low,3,Low,8,11,Excellent,Very High,80,1,10,5,Better,13,1,311,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Married,Yes,6821,Yes
39,660,2,Master,Medium,Medium,1,Medium,5,12,Excellent,High,80,2,10,6,Good,5,1,312,Y,1,Travel_Rarely,Sales,Medical,Female,Human Resources,Divorced,Yes,6106,Yes
46,1274,18,Below College,Medium,High,2,Low,0,15,Excellent,High,80,3,7,4,Bad,1,1,313,Y,1,Travel_Rarely,Human Resources,Life Sciences,Male,Laboratory Technician,Married,Yes,9254,Yes
37,927,1,College,Medium,Very High,1,High,6,15,Outstanding,Medium,80,0,8,1,Best,0,1,314,Y,1,Travel_Frequently,Sales,Other,Female,Research Director,Married,Yes,7765,No
14,909,19,Doctor,Medium,Low,4,Low,8,14,Excellent,Very High,80,0,4,2,Good,6,1,315,Y,1,Travel_Frequently,Human Resources,Other,Female,Laboratory Technician,Single,No,2000,Yes
33,384,22,Master,Very High,High,1,Medium,1,15,Excellent,Low,80,1,19,5,Better,0,1,316,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Research Scientist,Divorced,Yes,7498,No
38,201,6,Bachelor,Very High,Medium,1,High,2,22,Excellent,Very High,80,3,9,3,Best,0,1,317,Y,1,Travel_Rarely,Sales,Medical,Female,Healthcare Representative,Divorced,Yes,2000,No
31,213,29,Doctor,Medium,High,1,Very High,4,14,Excellent,Medium,80,1,10,1,Good,0,1,318,Y,1,Travel_Frequently,Research & Development,Other,Female,Human Resources,Married,Yes,2000,No
47,1466,8,Below College,Low,Very High,5,Low,8,19,Excellent,High,80,2,7,0,Bad,12,1,319,Y,1,Travel_Frequently,Human Resources,Medical,Female,Manufacturing Director,Divorced,No,14870,Yes
19,630,21,Bachelor,Very High,Medium,1,Very High,0,19,Low,High,80,0,9,2,Better,12,1,320,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Representative,Single,Yes,15233,Yes
40,1458,3,College,Medium,Low,1,Low,8,11,Excellent,Medium,80,2,11,6,Bad,6,1,321,Y,1,Travel_Frequently,Research & Development,Other,Female,Research Scientist,Married,No,5630,Yes
45,1498,24,Doctor,High,High,3,Medium,3,16,Excellent,Medium,80,2,14,3,Best,8,1,322,Y,1,Travel_Rarely,Human Resources,Other,Female,Research Director,Divorced,No,2000,Yes
49,807,15,Bachelor,Low,Low,2,High,9,20,Excellent,Very High,80,0,9,5,Better,3,1,323,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Sales Representative,Divorced,Yes,14089,Yes
32,741,6,Below College,Medium,Medium,5,High,4,22,Excellent,Medium,80,2,10,4,Best,6,1,324,Y,1,Non-Travel,Human Resources,Technical Degree,Male,Sales Representative,Divorced,No,5840,No
30,357,12,Below College,Low,High,4,Low,0,19,Excellent,Low,80,2,10,1,Good,2,1,325,Y,1,Non-Travel,Sales,Human Resources,Male,Manager,Single,Yes,4079,Yes
51,289,23,College,High,Very High,3,High,4,21,Excellent,High,80,1,20,5,Bad,11,1,326,Y,1,Non-Travel,Human Resources,Technical Degree,Male,Laboratory Technician,Married,No,9284,No
26,1142,12,Master,Low,Medium,5,Medium,3,11,Outstanding,Medium,80,0,14,4,Better,9,1,327,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Research Scientist,Married,Yes,5843,Yes
32,767,1,College,Very High,Medium,1,Low,5,14,Excellent,Medium,80,1,9,1,Better,3,1,328,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Divorced,No,5276,Yes
25,1324,6,Doctor,High,High,5,Low,8,12,Excellent,High,80,1,19,0,Better,0,1,329,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Human Resources,Married,No,2000,Yes
21,1326,4,Doctor,Very High,High,3,Low,4,17,Excellent,Medium,80,1,19,1,Better,7,1,330,Y,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Divorced,Yes,4185,Yes
31,891,4,Bachelor,Low,Medium,4,High,3,13,Excellent,High,80,0,0,1,Good,1,1,331,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Healthcare Representative,Married,Yes,2000,No
33,658,23,College,High,Low,5,Low,9,23,Outstanding,Low,80,0,19,2,Best,15,1,332,Y,1,Travel_Frequently,Human Resources,Other,Female,Research Scientist,Single,No,5668,Yes
39,304,18,Below College,Very High,Medium,2,Medium,1,24,Excellent,Medium,80,0,8,2,Better,15,1,333,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,Single,No,5551,No
38,917,11,Below College,Very High,High,1,High,3,22,Outstanding,Very High,80,1,17,6,Bad,6,1,334,Y,1,Travel_Frequently,Sales,Marketing,Male,Research Director,Divorced,No,11287,Yes
33,1334,16,Below College,Low,Very High,4,Very High,1,23,Excellent,Low,80,0,8,6,Bad,9,1,335,Y,1,Travel_Rarely,Research & Development,Marketing,Female,Sales Executive,Divorced,No,5909,No
35,1172,18,Master,High,High,5,Medium,1,19,Excellent,Low,80,0,3,4,Good,14,1,336,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Research Director,Divorced,No,3758,Yes
25,882,17,College,Medium,Low,4,Very High,1,19,Outstanding,Very High,80,1,22,4,Better,9,1,337,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Representative,Married,No,7481,No
47,938,6,Below College,Very High,High,3,Low,9,22,Outstanding,Low,80,1,21,4,Best,0,1,338,Y,1,Non-Travel,Sales,Marketing,Male,Manufacturing Director,Married,Yes,14608,Yes
42,1237,1,Master,High,Low,1,High,6,14,Outstanding,High,80,2,12,6,Good,6,1,339,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,Divorced,No,7581,Yes
48,1292,18,Bachelor,Very High,High,3,Medium,9,24,Excellent,Medium,80,0,8,3,Best,14,1,340,Y,1,Non-Travel,Research & Development,Medical,Female,Research Scientist,Divorced,No,10585,No
22,283,3,Below College,High,Medium,3,Very High,3,19,Outstanding,Low,80,3,0,4,Good,0,1,341,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Manager,Single,Yes,5932,Yes
33,996,13,Doctor,Very High,High,5,Very High,4,16,Excellent,Medium,80,1,15,1,Good,9,1,342,Y,1,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,Married,No,2000,Yes
34,842,24,Doctor,High,Very High,5,High,6,16,Excellent,Low,80,2,16,0,Good,6,1,343,Y,1,Travel_Frequently,Human Resources,Other,Female,Manufacturing Director,Married,Yes,13456,No
48,1004,7,Below College,Low,Low,4,Very High,3,15,Excellent,Low,80,2,14,6,Good,6,1,344,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Divorced,No,8893,Yes
40,1481,10,College,Very High,High,4,High,8,21,Outstanding,Low,80,2,20,4,Best,0,1,345,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Healthcare Representative,Divorced,No,2000,Yes
24,720,16,Doctor,Very High,High,4,Medium,1,20,Excellent,High,80,1,0,1,Best,4,1,346,Y,1,Non-Travel,Sales,Other,Female,Sales Executive,Single,Yes,5070,Yes
41,473,7,Bachelor,High,Very High,1,High,7,22,Good,High,80,0,6,6,Good,2,1,347,Y,1,Travel_Rarely,Human Resources,Marketing,Male,Laboratory Technician,Single,Yes,12731,No
29,590,9,Below College,Very High,Low,2,Very High,7,24,Outstanding,High,80,0,11,2,Best,0,1,348,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Human Resources,Single,Yes,2000,No
32,1255,5,College,High,High,2,Medium,3,19,Excellent,Very High,80,3,5,1,Best,1,1,349,Y,1,Non-Travel,Human Resources,Marketing,Female,Healthcare Representative,Married,Yes,10266,No
48,913,3,Master,Low,Very High,4,Very High,4,23,Excellent,High,80,1,13,3,Best,16,1,350,Y,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,No,7409,No
33,728,8,Doctor,Low,Low,5,Low,0,21,Excellent,Very High,80,0,11,2,Bad,2,1,351,Y,1,Non-Travel,Human Resources,Human Resources,Female,Sales Representative,Single,Yes,15754,Yes
51,1497,28,Master,Low,High,2,Medium,9,15,Excellent,Very High,80,1,3,1,Better,5,1,352,Y,1,Travel_Frequently,Sales,Other,Male,Human Resources,Single,Yes,2778,No
53,466,21,College,Very High,Medium,5,Medium,6,23,Excellent,Medium,80,2,6,3,Good,5,1,353,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Research Director,Single,No,11264,No
22,790,13,Bachelor,High,Very High,5,Low,4,22,Excellent,Medium,80,1,11,3,Best,0,1,354,Y,1,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Single,No,7381,Yes
49,636,29,Bachelor,Very High,Very High,5,High,2,11,Excellent,Very High,80,3,8,6,Better,3,1,355,Y,1,Travel_Rarely,Sales,Other,Female,Sales Executive,Married,Yes,12047,No
37,1080,6,Below College,Very High,Very High,4,Medium,5,17,Excellent,High,80,0,10,0,Good,11,1,356,Y,1,Travel_Frequently,Human Resources,Other,Female,Sales Executive,Divorced,No,5429,No
40,686,24,Bachelor,High,High,5,Very High,6,16,Excellent,Very High,80,1,2,3,Good,1,1,357,Y,1,Non-Travel,Human Resources,Life Sciences,Female,Human Resources,Single,Yes,5464,Yes
29,1134,21,Below College,Low,Very High,4,High,0,25,Excellent,High,80,3,9,0,Good,5,1,358,Y,1,Non-Travel,Human Resources,Marketing,Female,Sales Executive,Married,No,17071,Yes
50,384,10,College,Medium,Low,4,Medium,3,25,Good,High,80,3,8,1,Bad,12,1,359,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Research Director,Divorced,No,4321,Yes
39,586,26,Doctor,Medium,Very High,3,High,4,14,Outstanding,Medium,80,0,4,5,Better,5,1,360,Y,1,Travel_Rarely,Human Resources,Marketing,Male,Sales Representative,Single,No,12189,Yes
36,1265,26,Master,High,High,5,Medium,5,20,Excellent,Medium,80,3,7,4,Bad,6,1,361,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Research Director,Divorced,Yes,3749,Yes
48,1134,1,Master,Medium,Low,4,Very High,2,11,Excellent,High,80,2,5,3,Good,1,1,362,Y,1,Travel_Frequently,Sales,Medical,Female,Research Director,Divorced,No,2000,No
22,1208,23,Bachelor,Low,Very High,2,Low,0,16,Excellent,Low,80,2,30,3,Best,15,1,363,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Manager,Married,Yes,7116,Yes
33,1330,4,Doctor,Very High,Very High,1,Medium,9,17,Excellent,Medium,80,1,0,2,Good,7,1,364,Y,1,Non-Travel,Sales,Medical,Male,Manufacturing Director,Single,Yes,2000,No
44,668,12,College,High,Medium,5,Very High,1,25,Excellent,Low,80,2,19,5,Good,10,1,365,Y,1,Travel_Rarely,Human Resources,Medical,Female,Sales Representative,Divorced,No,2000,Yes
18,271,14,College,Very High,Low,5,High,0,24,Excellent,Very High,80,3,14,6,Bad,11,1,366,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Sales Executive,Married,Yes,9847,No
33,848,7,College,High,Medium,4,Low,8,11,Excellent,Low,80,2,13,1,Best,13,1,367,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Divorced,Yes,10263,Yes
34,629,2,Doctor,Medium,Low,1,High,6,17,Excellent,Medium,80,2,19,6,Best,4,1,368,Y,1,Travel_Frequently,Research & Development,Medical,Female,Sales Representative,Divorced,No,13422,No
25,804,27,College,High,Low,1,Low,6,22,Excellent,Medium,80,3,11,6,Better,14,1,369,Y,1,Non-Travel,Sales,Human Resources,Female,Healthcare Representative,Divorced,No,4069,Yes
41,365,20,Master,Medium,Low,2,Low,5,19,Excellent,Medium,80,3,0,5,Bad,3,1,370,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Human Resources,Single,Yes,2000,Yes
21,770,24,Bachelor,Very High,Low,5,High,3,20,Excellent,High,80,3,12,6,Bad,14,1,371,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Manager,Divorced,No,10841,No
25,1023,12,Below College,High,Low,3,Very High,8,19,Excellent,Very High,80,1,17,2,Bad,9,1,372,Y,1,Non-Travel,Research & Development,Marketing,Female,Research Director,Married,No,7224,No
40,905,3,Master,Low,Medium,1,High,8,23,Excellent,Low,80,3,14,1,Better,12,1,373,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Human Resources,Married,No,5088,Yes
35,697,15,Below College,Medium,Very High,4,High,8,14,Outstanding,Low,80,3,9,5,Good,6,1,374,Y,1,Non-Travel,Sales,Other,Female,Healthcare Representative,Divorced,Yes,14268,No
28,1464,25,Bachelor,Medium,Medium,4,High,7,24,Excellent,High,80,0,8,0,Better,12,1,375,Y,1,Travel_Rarely,Research & Development,Marketing,Male,Laboratory Technician,Married,Yes,8912,No
47,345,21,College,High,Low,1,Medium,4,13,Excellent,High,80,0,13,4,Good,8,1,376,Y,1,Non-Travel,Research & Development,Other,Male,Sales Representative,Divorced,No,9942,No
38,1121,26,Doctor,Medium,Low,4,Low,4,20,Excellent,Low,80,2,15,0,Bad,0,1,377,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,No,8775,Yes
33,530,5,College,Very High,High,3,High,0,24,Excellent,Medium,80,1,23,5,Better,11,1,378,Y,1,Travel_Frequently,Sales,Marketing,Female,Research Director,Married,No,9709,No
31,667,16,Doctor,High,Very High,2,High,1,16,Good,Medium,80,0,17,2,Best,0,1,379,Y,1,Non-Travel,Sales,Technical Degree,Male,Research Director,Divorced,No,14280,No
54,1254,10,Doctor,Low,Very High,1,Very High,7,23,Excellent,Medium,80,2,0,5,Better,4,1,380,Y,1,Travel_Frequently,Sales,Human Resources,Male,Sales Representative,Single,No,9259,No
43,919,17,Below College,Medium,Very High,4,High,4,18,Good,Very High,80,2,0,3,Bad,0,1,381,Y,1,Travel_Frequently,Human Resources,Marketing,Male,Human Resources,Single,Yes,9670,No
37,1313,8,Doctor,High,Medium,1,Very High,1,14,Excellent,Low,80,1,8,3,Good,1,1,382,Y,1,Non-Travel,Research & Development,Human Resources,Female,Healthcare Representative,Married,No,2132,No
38,1277,21,College,Medium,Medium,1,Low,6,11,Excellent,High,80,3,0,6,Best,0,1,383,Y,1,Non-Travel,Human Resources,Marketing,Female,Manager,Married,Yes,9514,Yes
41,293,13,Doctor,Low,High,2,High,1,14,Good,Very High,80,3,14,6,Better,3,1,384,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,No,6937,No
64,768,27,Bachelor,Medium,High,5,High,1,20,Excellent,Medium,80,3,12,0,Bad,0,1,385,Y,1,Travel_Rarely,Sales,Medical,Male,Sales Representative,Divorced,No,4413,No
38,747,8,Bachelor,Low,Medium,3,High,5,13,Excellent,High,80,3,21,4,Best,14,1,386,Y,1,Travel_Rarely,Human Resources,Marketing,Female,Human Resources,Single,No,2168,Yes
36,106,27,Below College,Very High,Low,4,High,4,12,Excellent,High,80,0,13,6,Best,8,1,387,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Laboratory Technician,Married,No,2998,Yes
34,442,17,Master,Medium,Very High,1,High,1,17,Excellent,Very High,80,1,6,0,Good,0,1,388,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Human Resources,Single,No,4648,No
36,438,16,College,High,High,4,Low,4,22,Excellent,High,80,3,17,6,Best,15,1,389,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Manager,Married,Yes,2000,Yes
31,1485,5,Bachelor,Low,Low,3,Low,6,14,Excellent,Medium,80,0,9,4,Bad,2,1,390,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Healthcare Representative,Single,No,2000,Yes
38,177,5,College,High,Medium,2,High,6,17,Excellent,Low,80,2,10,6,Bad,15,1,391,Y,1,Travel_Frequently,Research & Development,Medical,Female,Research Director,Married,No,13894,No
41,1023,26,Below College,Medium,Low,4,Medium,0,21,Outstanding,High,80,3,3,6,Good,6,1,392,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Healthcare Representative,Married,Yes,12154,No
47,1282,4,Doctor,Low,Medium,3,Very High,7,13,Excellent,High,80,2,19,0,Best,0,1,393,Y,1,Non-Travel,Sales,Technical Degree,Male,Manager,Married,No,4808,No
33,1129,1,Doctor,Medium,High,1,Very High,9,11,Good,High,80,0,17,3,Good,7,1,394,Y,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Divorced,No,2000,No
22,1418,11,Doctor,High,Medium,1,High,9,17,Excellent,Medium,80,0,17,1,Best,5,1,395,Y,1,Non-Travel,Human Resources,Human Resources,Male,Healthcare Representative,Single,Yes,4238,No
42,329,4,Master,Very High,Medium,4,Very High,0,16,Excellent,High,80,0,0,4,Better,22,1,396,Y,1,Non-Travel,Human Resources,Medical,Female,Manager,Married,No,2739,Yes
35,1116,17,Master,Medium,High,2,Medium,3,24,Excellent,High,80,3,21,3,Better,10,1,397,Y,1,Non-Travel,Human Resources,Other,Male,Manager,Married,Yes,15027,No
43,551,5,Below College,High,Low,1,Low,8,23,Excellent,Very High,80,3,13,0,Bad,16,1,398,Y,1,Travel_Frequently,Sales,Medical,Female,Research Scientist,Divorced,No,7602,Yes
37,536,27,Bachelor,Low,Very High,1,High,5,11,Outstanding,High,80,3,25,6,Bad,4,1,399,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Sales Executive,Married,No,13786,Yes
37,647,25,Doctor,Medium,Medium,1,Medium,3,17,Excellent,Low,80,0,16,4,Bad,12,1,400,Y,1,Non-Travel,Research & Development,Other,Female,Laboratory Technician,Married,Yes,15825,No
36,1041,3,Doctor,Low,Low,1,Low,1,25,Excellent,High,80,1,19,3,Better,5,1,401,Y,2,Non-Travel,Sales,Other,Female,Sales Representative,Single,No,3109,Yes
39,1439,21,Doctor,Very High,High,1,Medium,4,14,Good,Low,80,0,9,6,Best,2,1,402,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Laboratory Technician,Single,Yes,5303,Yes
45,172,21,College,Very High,Low,2,Low,5,24,Excellent,High,80,1,18,6,Better,2,1,403,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Married,Yes,2000,Yes
29,1497,2,Doctor,Very High,Medium,1,High,2,25,Excellent,Medium,80,3,18,2,Bad,2,1,404,Y,2,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Single,No,8516,No
53,405,5,Doctor,Medium,Very High,2,Low,9,24,Excellent,High,80,0,4,5,Good,0,1,405,Y,2,Non-Travel,Sales,Human Resources,Male,Manufacturing Director,Single,No,5802,Yes
41,1464,26,College,Very High,High,2,Low,7,18,Outstanding,Low,80,1,14,3,Better,3,1,406,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Research Scientist,Single,No,7083,Yes
52,1001,1,College,Very High,High,5,Low,8,18,Low,Medium,80,3,6,4,Best,0,1,407,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Married,Yes,10787,Yes
33,969,9,College,High,Medium,1,Low,4,11,Excellent,Medium,80,1,0,0,Bad,10,1,408,Y,2,Non-Travel,Research & Development,Technical Degree,Male,Manufacturing Director,Divorced,Yes,12064,Yes
33,1324,10,Doctor,High,High,4,High,4,24,Excellent,Very High,80,0,11,6,Good,12,1,409,Y,2,Non-Travel,Research & Development,Medical,Female,Manufacturing Director,Single,No,9339,Yes
29,587,22,Doctor,Low,Medium,5,High,6,23,Excellent,Low,80,1,22,0,Bad,13,1,410,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Research Scientist,Divorced,No,2897,Yes
41,538,20,Bachelor,High,High,5,Low,5,18,Good,Very High,80,1,6,2,Bad,1,1,411,Y,2,Travel_Frequently,Human Resources,Other,Male,Healthcare Representative,Married,No,5028,Yes
32,1215,12,Master,High,Medium,1,Medium,2,19,Excellent,High,80,0,14,3,Best,25,1,412,Y,2,Non-Travel,Research & Development,Marketing,Female,Manager,Married,Yes,2000,No
29,1446,1,Doctor,Very High,Low,2,High,8,18,Excellent,Very High,80,3,7,6,Bad,3,1,413,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Sales Representative,Married,Yes,10409,No
32,1008,5,Below College,Low,High,5,Low,0,13,Good,Very High,80,3,13,2,Bad,2,1,414,Y,2,Travel_Frequently,Sales,Other,Male,Sales Executive,Single,No,10527,Yes
52,1046,17,College,Very High,Very High,2,Medium,6,13,Good,High,80,3,9,5,Bad,8,1,415,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married,No,3766,Yes
34,167,27,Bachelor,High,Low,5,Very High,1,13,Excellent,Very High,80,1,7,3,Good,2,1,416,Y,2,Non-Travel,Human Resources,Other,Male,Sales Representative,Single,No,7215,Yes
41,400,23,College,Very High,Medium,2,Very High,1,21,Excellent,Medium,80,0,1,1,Better,12,1,417,Y,2,Travel_Rarely,Sales,Human Resources,Female,Research Scientist,Divorced,No,7305,No
46,654,15,Master,Medium,High,1,Low,5,18,Low,Low,80,3,18,4,Best,1,1,418,Y,2,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Representative,Single,Yes,3702,Yes
